root_note_name,mode,midi_program_num,play_style_name,midi_program_name,path,sampling_rate,play_style,midi_category,name,mode_idx
A,aeolian,66,UP,Tenor Sax,A_aeolian_UP_66_Tenor_Sax.wav,44100,0,Reed Timbres,A_aeolian_UP_66_Tenor_Sax,5
A,aeolian,67,UP,Baritone Sax,A_aeolian_UP_67_Baritone_Sax.wav,44100,0,Reed Timbres,A_aeolian_UP_67_Baritone_Sax,5
A,aeolian,68,UP,Oboe,A_aeolian_UP_68_Oboe.wav,44100,0,Reed Timbres,A_aeolian_UP_68_Oboe,5
A,aeolian,69,UP,English Horn,A_aeolian_UP_69_English_Horn.wav,44100,0,Reed Timbres,A_aeolian_UP_69_English_Horn,5
A,aeolian,70,UP,Bassoon,A_aeolian_UP_70_Bassoon.wav,44100,0,Reed Timbres,A_aeolian_UP_70_Bassoon,5
A,aeolian,71,UP,Clarinet,A_aeolian_UP_71_Clarinet.wav,44100,0,Reed Timbres,A_aeolian_UP_71_Clarinet,5
A,aeolian,72,UP,Piccolo,A_aeolian_UP_72_Piccolo.wav,44100,0,Pipe Timbres,A_aeolian_UP_72_Piccolo,5
A,aeolian,73,UP,Flute,A_aeolian_UP_73_Flute.wav,44100,0,Pipe Timbres,A_aeolian_UP_73_Flute,5
A,aeolian,74,UP,Recorder,A_aeolian_UP_74_Recorder.wav,44100,0,Pipe Timbres,A_aeolian_UP_74_Recorder,5
A,aeolian,75,UP,Pan Flute,A_aeolian_UP_75_Pan_Flute.wav,44100,0,Pipe Timbres,A_aeolian_UP_75_Pan_Flute,5
A,aeolian,76,UP,Bottle Blow,A_aeolian_UP_76_Bottle_Blow.wav,44100,0,Pipe Timbres,A_aeolian_UP_76_Bottle_Blow,5
A,aeolian,79,UP,Ocarina,A_aeolian_UP_79_Ocarina.wav,44100,0,Pipe Timbres,A_aeolian_UP_79_Ocarina,5
A,aeolian,80,UP,Square Wave Lead,A_aeolian_UP_80_Square_Wave_Lead.wav,44100,0,Synth Lead,A_aeolian_UP_80_Square_Wave_Lead,5
A,aeolian,81,UP,Sawtooth Wave Lead,A_aeolian_UP_81_Sawtooth_Wave_Lead.wav,44100,0,Synth Lead,A_aeolian_UP_81_Sawtooth_Wave_Lead,5
A,aeolian,82,UP,Calliope Lead,A_aeolian_UP_82_Calliope_Lead.wav,44100,0,Synth Lead,A_aeolian_UP_82_Calliope_Lead,5
A,aeolian,83,UP,Chiff Lead,A_aeolian_UP_83_Chiff_Lead.wav,44100,0,Synth Lead,A_aeolian_UP_83_Chiff_Lead,5
A,aeolian,84,UP,Charang Lead,A_aeolian_UP_84_Charang_Lead.wav,44100,0,Synth Lead,A_aeolian_UP_84_Charang_Lead,5
A,aeolian,85,UP,Voice Lead,A_aeolian_UP_85_Voice_Lead.wav,44100,0,Synth Lead,A_aeolian_UP_85_Voice_Lead,5
A,aeolian,87,UP,Bass Lead,A_aeolian_UP_87_Bass_Lead.wav,44100,0,Synth Lead,A_aeolian_UP_87_Bass_Lead,5
A,aeolian,88,UP,New Age Pad,A_aeolian_UP_88_New_Age_Pad.wav,44100,0,Synth Pad,A_aeolian_UP_88_New_Age_Pad,5
A,aeolian,89,UP,Warm Pad,A_aeolian_UP_89_Warm_Pad.wav,44100,0,Synth Pad,A_aeolian_UP_89_Warm_Pad,5
A,aeolian,90,UP,Polysynth Pad,A_aeolian_UP_90_Polysynth_Pad.wav,44100,0,Synth Pad,A_aeolian_UP_90_Polysynth_Pad,5
A,aeolian,91,UP,Choir Pad,A_aeolian_UP_91_Choir_Pad.wav,44100,0,Synth Pad,A_aeolian_UP_91_Choir_Pad,5
A,aeolian,92,UP,Bowed Pad,A_aeolian_UP_92_Bowed_Pad.wav,44100,0,Synth Pad,A_aeolian_UP_92_Bowed_Pad,5
A,aeolian,93,UP,Metallic Pad,A_aeolian_UP_93_Metallic_Pad.wav,44100,0,Synth Pad,A_aeolian_UP_93_Metallic_Pad,5
A,aeolian,94,UP,Halo Pad,A_aeolian_UP_94_Halo_Pad.wav,44100,0,Synth Pad,A_aeolian_UP_94_Halo_Pad,5
A,aeolian,95,UP,Sweep Pad,A_aeolian_UP_95_Sweep_Pad.wav,44100,0,Synth Pad,A_aeolian_UP_95_Sweep_Pad,5
A,aeolian,104,UP,Sitar,A_aeolian_UP_104_Sitar.wav,44100,0,Ethnic Timbres,A_aeolian_UP_104_Sitar,5
A,aeolian,105,UP,Banjo,A_aeolian_UP_105_Banjo.wav,44100,0,Ethnic Timbres,A_aeolian_UP_105_Banjo,5
A,aeolian,106,UP,Shamisen,A_aeolian_UP_106_Shamisen.wav,44100,0,Ethnic Timbres,A_aeolian_UP_106_Shamisen,5
A,aeolian,107,UP,Koto,A_aeolian_UP_107_Koto.wav,44100,0,Ethnic Timbres,A_aeolian_UP_107_Koto,5
A,aeolian,108,UP,Kalimba,A_aeolian_UP_108_Kalimba.wav,44100,0,Ethnic Timbres,A_aeolian_UP_108_Kalimba,5
A,aeolian,109,UP,Bagpipe,A_aeolian_UP_109_Bagpipe.wav,44100,0,Ethnic Timbres,A_aeolian_UP_109_Bagpipe,5
A,aeolian,110,UP,Fiddle,A_aeolian_UP_110_Fiddle.wav,44100,0,Ethnic Timbres,A_aeolian_UP_110_Fiddle,5
A,aeolian,111,UP,Shanai,A_aeolian_UP_111_Shanai.wav,44100,0,Ethnic Timbres,A_aeolian_UP_111_Shanai,5
A,aeolian,0,DOWN,Acoustic Grand Piano,A_aeolian_DOWN_0_Acoustic_Grand_Piano.wav,44100,1,Piano Timbres,A_aeolian_DOWN_0_Acoustic_Grand_Piano,5
A,aeolian,1,DOWN,Bright Acoustic Piano,A_aeolian_DOWN_1_Bright_Acoustic_Piano.wav,44100,1,Piano Timbres,A_aeolian_DOWN_1_Bright_Acoustic_Piano,5
A,aeolian,2,DOWN,Electric Grand Piano,A_aeolian_DOWN_2_Electric_Grand_Piano.wav,44100,1,Piano Timbres,A_aeolian_DOWN_2_Electric_Grand_Piano,5
A,aeolian,3,DOWN,Honky-tonk Piano,A_aeolian_DOWN_3_Honky-tonk_Piano.wav,44100,1,Piano Timbres,A_aeolian_DOWN_3_Honky-tonk_Piano,5
A,aeolian,4,DOWN,Rhodes Piano,A_aeolian_DOWN_4_Rhodes_Piano.wav,44100,1,Piano Timbres,A_aeolian_DOWN_4_Rhodes_Piano,5
A,aeolian,5,DOWN,Chorused Piano,A_aeolian_DOWN_5_Chorused_Piano.wav,44100,1,Piano Timbres,A_aeolian_DOWN_5_Chorused_Piano,5
A,aeolian,6,DOWN,Harpsichord,A_aeolian_DOWN_6_Harpsichord.wav,44100,1,Piano Timbres,A_aeolian_DOWN_6_Harpsichord,5
A,aeolian,7,DOWN,Clavinet,A_aeolian_DOWN_7_Clavinet.wav,44100,1,Piano Timbres,A_aeolian_DOWN_7_Clavinet,5
A,aeolian,10,DOWN,Music Box,A_aeolian_DOWN_10_Music_Box.wav,44100,1,Chromatic Percussion,A_aeolian_DOWN_10_Music_Box,5
A,aeolian,11,DOWN,Vibraphone,A_aeolian_DOWN_11_Vibraphone.wav,44100,1,Chromatic Percussion,A_aeolian_DOWN_11_Vibraphone,5
A,aeolian,12,DOWN,Marimba,A_aeolian_DOWN_12_Marimba.wav,44100,1,Chromatic Percussion,A_aeolian_DOWN_12_Marimba,5
A,aeolian,13,DOWN,Xylophone,A_aeolian_DOWN_13_Xylophone.wav,44100,1,Chromatic Percussion,A_aeolian_DOWN_13_Xylophone,5
A,aeolian,15,DOWN,Dulcimer,A_aeolian_DOWN_15_Dulcimer.wav,44100,1,Chromatic Percussion,A_aeolian_DOWN_15_Dulcimer,5
A,aeolian,16,DOWN,Hammond Organ,A_aeolian_DOWN_16_Hammond_Organ.wav,44100,1,Organ Timbres,A_aeolian_DOWN_16_Hammond_Organ,5
A,aeolian,17,DOWN,Percussive Organ,A_aeolian_DOWN_17_Percussive_Organ.wav,44100,1,Organ Timbres,A_aeolian_DOWN_17_Percussive_Organ,5
A,aeolian,18,DOWN,Rock Organ,A_aeolian_DOWN_18_Rock_Organ.wav,44100,1,Organ Timbres,A_aeolian_DOWN_18_Rock_Organ,5
A,aeolian,19,DOWN,Church Organ,A_aeolian_DOWN_19_Church_Organ.wav,44100,1,Organ Timbres,A_aeolian_DOWN_19_Church_Organ,5
A,aeolian,20,DOWN,Reed Organ,A_aeolian_DOWN_20_Reed_Organ.wav,44100,1,Organ Timbres,A_aeolian_DOWN_20_Reed_Organ,5
A,aeolian,24,DOWN,Acoustic Nylon Guitar,A_aeolian_DOWN_24_Acoustic_Nylon_Guitar.wav,44100,1,Guitar Timbres,A_aeolian_DOWN_24_Acoustic_Nylon_Guitar,5
A,aeolian,25,DOWN,Acoustic Steel Guitar,A_aeolian_DOWN_25_Acoustic_Steel_Guitar.wav,44100,1,Guitar Timbres,A_aeolian_DOWN_25_Acoustic_Steel_Guitar,5
A,aeolian,26,DOWN,Electric Jazz Guitar,A_aeolian_DOWN_26_Electric_Jazz_Guitar.wav,44100,1,Guitar Timbres,A_aeolian_DOWN_26_Electric_Jazz_Guitar,5
A,aeolian,27,DOWN,Electric Clean Guitar,A_aeolian_DOWN_27_Electric_Clean_Guitar.wav,44100,1,Guitar Timbres,A_aeolian_DOWN_27_Electric_Clean_Guitar,5
A,aeolian,28,DOWN,Electric Muted Guitar,A_aeolian_DOWN_28_Electric_Muted_Guitar.wav,44100,1,Guitar Timbres,A_aeolian_DOWN_28_Electric_Muted_Guitar,5
A,aeolian,29,DOWN,Overdriven Guitar,A_aeolian_DOWN_29_Overdriven_Guitar.wav,44100,1,Guitar Timbres,A_aeolian_DOWN_29_Overdriven_Guitar,5
A,aeolian,30,DOWN,Distortion Guitar,A_aeolian_DOWN_30_Distortion_Guitar.wav,44100,1,Guitar Timbres,A_aeolian_DOWN_30_Distortion_Guitar,5
A,aeolian,32,DOWN,Acoustic Bass,A_aeolian_DOWN_32_Acoustic_Bass.wav,44100,1,Bass Timbres,A_aeolian_DOWN_32_Acoustic_Bass,5
A,aeolian,33,DOWN,Fingered Electric Bass,A_aeolian_DOWN_33_Fingered_Electric_Bass.wav,44100,1,Bass Timbres,A_aeolian_DOWN_33_Fingered_Electric_Bass,5
A,aeolian,34,DOWN,Plucked Electric Bass,A_aeolian_DOWN_34_Plucked_Electric_Bass.wav,44100,1,Bass Timbres,A_aeolian_DOWN_34_Plucked_Electric_Bass,5
A,aeolian,35,DOWN,Fretless Bass,A_aeolian_DOWN_35_Fretless_Bass.wav,44100,1,Bass Timbres,A_aeolian_DOWN_35_Fretless_Bass,5
A,aeolian,36,DOWN,Slap Bass 1,A_aeolian_DOWN_36_Slap_Bass_1.wav,44100,1,Bass Timbres,A_aeolian_DOWN_36_Slap_Bass_1,5
A,aeolian,37,DOWN,Slap Bass 2,A_aeolian_DOWN_37_Slap_Bass_2.wav,44100,1,Bass Timbres,A_aeolian_DOWN_37_Slap_Bass_2,5
A,aeolian,38,DOWN,Synth Bass 1,A_aeolian_DOWN_38_Synth_Bass_1.wav,44100,1,Bass Timbres,A_aeolian_DOWN_38_Synth_Bass_1,5
A,aeolian,39,DOWN,Synth Bass 2,A_aeolian_DOWN_39_Synth_Bass_2.wav,44100,1,Bass Timbres,A_aeolian_DOWN_39_Synth_Bass_2,5
A,aeolian,40,DOWN,Violin,A_aeolian_DOWN_40_Violin.wav,44100,1,String Timbres,A_aeolian_DOWN_40_Violin,5
A,aeolian,41,DOWN,Viola,A_aeolian_DOWN_41_Viola.wav,44100,1,String Timbres,A_aeolian_DOWN_41_Viola,5
A,aeolian,42,DOWN,Cello,A_aeolian_DOWN_42_Cello.wav,44100,1,String Timbres,A_aeolian_DOWN_42_Cello,5
A,aeolian,43,DOWN,Contrabass,A_aeolian_DOWN_43_Contrabass.wav,44100,1,String Timbres,A_aeolian_DOWN_43_Contrabass,5
A,aeolian,44,DOWN,Tremolo Strings,A_aeolian_DOWN_44_Tremolo_Strings.wav,44100,1,String Timbres,A_aeolian_DOWN_44_Tremolo_Strings,5
A,aeolian,45,DOWN,Pizzicato Strings,A_aeolian_DOWN_45_Pizzicato_Strings.wav,44100,1,String Timbres,A_aeolian_DOWN_45_Pizzicato_Strings,5
A,aeolian,46,DOWN,Orchestral Harp,A_aeolian_DOWN_46_Orchestral_Harp.wav,44100,1,String Timbres,A_aeolian_DOWN_46_Orchestral_Harp,5
A,aeolian,48,DOWN,String Ensemble 1,A_aeolian_DOWN_48_String_Ensemble_1.wav,44100,1,Ensemble Timbres,A_aeolian_DOWN_48_String_Ensemble_1,5
A,aeolian,49,DOWN,String Ensemble 2,A_aeolian_DOWN_49_String_Ensemble_2.wav,44100,1,Ensemble Timbres,A_aeolian_DOWN_49_String_Ensemble_2,5
A,aeolian,50,DOWN,Synth Strings 1,A_aeolian_DOWN_50_Synth_Strings_1.wav,44100,1,Ensemble Timbres,A_aeolian_DOWN_50_Synth_Strings_1,5
A,aeolian,51,DOWN,Synth Strings 2,A_aeolian_DOWN_51_Synth_Strings_2.wav,44100,1,Ensemble Timbres,A_aeolian_DOWN_51_Synth_Strings_2,5
A,aeolian,52,DOWN,"Choir ""Aah""","A_aeolian_DOWN_52_Choir_""Aah"".wav",44100,1,Ensemble Timbres,"A_aeolian_DOWN_52_Choir_""Aah""",5
A,aeolian,53,DOWN,"Choir ""Ooh""","A_aeolian_DOWN_53_Choir_""Ooh"".wav",44100,1,Ensemble Timbres,"A_aeolian_DOWN_53_Choir_""Ooh""",5
A,aeolian,54,DOWN,Synth Voice,A_aeolian_DOWN_54_Synth_Voice.wav,44100,1,Ensemble Timbres,A_aeolian_DOWN_54_Synth_Voice,5
A,aeolian,56,DOWN,Trumpet,A_aeolian_DOWN_56_Trumpet.wav,44100,1,Brass Timbres,A_aeolian_DOWN_56_Trumpet,5
A,aeolian,57,DOWN,Trombone,A_aeolian_DOWN_57_Trombone.wav,44100,1,Brass Timbres,A_aeolian_DOWN_57_Trombone,5
A,aeolian,58,DOWN,Tuba,A_aeolian_DOWN_58_Tuba.wav,44100,1,Brass Timbres,A_aeolian_DOWN_58_Tuba,5
A,aeolian,59,DOWN,Muted Trumpet,A_aeolian_DOWN_59_Muted_Trumpet.wav,44100,1,Brass Timbres,A_aeolian_DOWN_59_Muted_Trumpet,5
A,aeolian,60,DOWN,French Horn,A_aeolian_DOWN_60_French_Horn.wav,44100,1,Brass Timbres,A_aeolian_DOWN_60_French_Horn,5
A,aeolian,61,DOWN,Brass Section,A_aeolian_DOWN_61_Brass_Section.wav,44100,1,Brass Timbres,A_aeolian_DOWN_61_Brass_Section,5
A,aeolian,62,DOWN,Synth Brass 1,A_aeolian_DOWN_62_Synth_Brass_1.wav,44100,1,Brass Timbres,A_aeolian_DOWN_62_Synth_Brass_1,5
A,aeolian,63,DOWN,Synth Brass 2,A_aeolian_DOWN_63_Synth_Brass_2.wav,44100,1,Brass Timbres,A_aeolian_DOWN_63_Synth_Brass_2,5
A,aeolian,64,DOWN,Soprano Sax,A_aeolian_DOWN_64_Soprano_Sax.wav,44100,1,Reed Timbres,A_aeolian_DOWN_64_Soprano_Sax,5
A,aeolian,65,DOWN,Alto Sax,A_aeolian_DOWN_65_Alto_Sax.wav,44100,1,Reed Timbres,A_aeolian_DOWN_65_Alto_Sax,5
A,aeolian,66,DOWN,Tenor Sax,A_aeolian_DOWN_66_Tenor_Sax.wav,44100,1,Reed Timbres,A_aeolian_DOWN_66_Tenor_Sax,5
A,aeolian,67,DOWN,Baritone Sax,A_aeolian_DOWN_67_Baritone_Sax.wav,44100,1,Reed Timbres,A_aeolian_DOWN_67_Baritone_Sax,5
A,aeolian,68,DOWN,Oboe,A_aeolian_DOWN_68_Oboe.wav,44100,1,Reed Timbres,A_aeolian_DOWN_68_Oboe,5
A,aeolian,69,DOWN,English Horn,A_aeolian_DOWN_69_English_Horn.wav,44100,1,Reed Timbres,A_aeolian_DOWN_69_English_Horn,5
A,aeolian,70,DOWN,Bassoon,A_aeolian_DOWN_70_Bassoon.wav,44100,1,Reed Timbres,A_aeolian_DOWN_70_Bassoon,5
A,aeolian,71,DOWN,Clarinet,A_aeolian_DOWN_71_Clarinet.wav,44100,1,Reed Timbres,A_aeolian_DOWN_71_Clarinet,5
A,aeolian,72,DOWN,Piccolo,A_aeolian_DOWN_72_Piccolo.wav,44100,1,Pipe Timbres,A_aeolian_DOWN_72_Piccolo,5
A,aeolian,73,DOWN,Flute,A_aeolian_DOWN_73_Flute.wav,44100,1,Pipe Timbres,A_aeolian_DOWN_73_Flute,5
A,aeolian,74,DOWN,Recorder,A_aeolian_DOWN_74_Recorder.wav,44100,1,Pipe Timbres,A_aeolian_DOWN_74_Recorder,5
A,aeolian,75,DOWN,Pan Flute,A_aeolian_DOWN_75_Pan_Flute.wav,44100,1,Pipe Timbres,A_aeolian_DOWN_75_Pan_Flute,5
A,aeolian,76,DOWN,Bottle Blow,A_aeolian_DOWN_76_Bottle_Blow.wav,44100,1,Pipe Timbres,A_aeolian_DOWN_76_Bottle_Blow,5
A,aeolian,79,DOWN,Ocarina,A_aeolian_DOWN_79_Ocarina.wav,44100,1,Pipe Timbres,A_aeolian_DOWN_79_Ocarina,5
A,aeolian,80,DOWN,Square Wave Lead,A_aeolian_DOWN_80_Square_Wave_Lead.wav,44100,1,Synth Lead,A_aeolian_DOWN_80_Square_Wave_Lead,5
A,aeolian,81,DOWN,Sawtooth Wave Lead,A_aeolian_DOWN_81_Sawtooth_Wave_Lead.wav,44100,1,Synth Lead,A_aeolian_DOWN_81_Sawtooth_Wave_Lead,5
A,aeolian,82,DOWN,Calliope Lead,A_aeolian_DOWN_82_Calliope_Lead.wav,44100,1,Synth Lead,A_aeolian_DOWN_82_Calliope_Lead,5
A,aeolian,83,DOWN,Chiff Lead,A_aeolian_DOWN_83_Chiff_Lead.wav,44100,1,Synth Lead,A_aeolian_DOWN_83_Chiff_Lead,5
A,aeolian,84,DOWN,Charang Lead,A_aeolian_DOWN_84_Charang_Lead.wav,44100,1,Synth Lead,A_aeolian_DOWN_84_Charang_Lead,5
A,aeolian,85,DOWN,Voice Lead,A_aeolian_DOWN_85_Voice_Lead.wav,44100,1,Synth Lead,A_aeolian_DOWN_85_Voice_Lead,5
A,aeolian,87,DOWN,Bass Lead,A_aeolian_DOWN_87_Bass_Lead.wav,44100,1,Synth Lead,A_aeolian_DOWN_87_Bass_Lead,5
A,aeolian,88,DOWN,New Age Pad,A_aeolian_DOWN_88_New_Age_Pad.wav,44100,1,Synth Pad,A_aeolian_DOWN_88_New_Age_Pad,5
A,aeolian,89,DOWN,Warm Pad,A_aeolian_DOWN_89_Warm_Pad.wav,44100,1,Synth Pad,A_aeolian_DOWN_89_Warm_Pad,5
A,aeolian,90,DOWN,Polysynth Pad,A_aeolian_DOWN_90_Polysynth_Pad.wav,44100,1,Synth Pad,A_aeolian_DOWN_90_Polysynth_Pad,5
A,aeolian,91,DOWN,Choir Pad,A_aeolian_DOWN_91_Choir_Pad.wav,44100,1,Synth Pad,A_aeolian_DOWN_91_Choir_Pad,5
A,aeolian,92,DOWN,Bowed Pad,A_aeolian_DOWN_92_Bowed_Pad.wav,44100,1,Synth Pad,A_aeolian_DOWN_92_Bowed_Pad,5
A,aeolian,93,DOWN,Metallic Pad,A_aeolian_DOWN_93_Metallic_Pad.wav,44100,1,Synth Pad,A_aeolian_DOWN_93_Metallic_Pad,5
A,aeolian,94,DOWN,Halo Pad,A_aeolian_DOWN_94_Halo_Pad.wav,44100,1,Synth Pad,A_aeolian_DOWN_94_Halo_Pad,5
A,aeolian,95,DOWN,Sweep Pad,A_aeolian_DOWN_95_Sweep_Pad.wav,44100,1,Synth Pad,A_aeolian_DOWN_95_Sweep_Pad,5
A,aeolian,104,DOWN,Sitar,A_aeolian_DOWN_104_Sitar.wav,44100,1,Ethnic Timbres,A_aeolian_DOWN_104_Sitar,5
A,aeolian,105,DOWN,Banjo,A_aeolian_DOWN_105_Banjo.wav,44100,1,Ethnic Timbres,A_aeolian_DOWN_105_Banjo,5
A,aeolian,106,DOWN,Shamisen,A_aeolian_DOWN_106_Shamisen.wav,44100,1,Ethnic Timbres,A_aeolian_DOWN_106_Shamisen,5
A,aeolian,107,DOWN,Koto,A_aeolian_DOWN_107_Koto.wav,44100,1,Ethnic Timbres,A_aeolian_DOWN_107_Koto,5
A,aeolian,108,DOWN,Kalimba,A_aeolian_DOWN_108_Kalimba.wav,44100,1,Ethnic Timbres,A_aeolian_DOWN_108_Kalimba,5
A,aeolian,109,DOWN,Bagpipe,A_aeolian_DOWN_109_Bagpipe.wav,44100,1,Ethnic Timbres,A_aeolian_DOWN_109_Bagpipe,5
A,aeolian,110,DOWN,Fiddle,A_aeolian_DOWN_110_Fiddle.wav,44100,1,Ethnic Timbres,A_aeolian_DOWN_110_Fiddle,5
A,aeolian,111,DOWN,Shanai,A_aeolian_DOWN_111_Shanai.wav,44100,1,Ethnic Timbres,A_aeolian_DOWN_111_Shanai,5
A,locrian,0,UP,Acoustic Grand Piano,A_locrian_UP_0_Acoustic_Grand_Piano.wav,44100,0,Piano Timbres,A_locrian_UP_0_Acoustic_Grand_Piano,6
A,locrian,1,UP,Bright Acoustic Piano,A_locrian_UP_1_Bright_Acoustic_Piano.wav,44100,0,Piano Timbres,A_locrian_UP_1_Bright_Acoustic_Piano,6
A,locrian,2,UP,Electric Grand Piano,A_locrian_UP_2_Electric_Grand_Piano.wav,44100,0,Piano Timbres,A_locrian_UP_2_Electric_Grand_Piano,6
A,locrian,3,UP,Honky-tonk Piano,A_locrian_UP_3_Honky-tonk_Piano.wav,44100,0,Piano Timbres,A_locrian_UP_3_Honky-tonk_Piano,6
A,locrian,4,UP,Rhodes Piano,A_locrian_UP_4_Rhodes_Piano.wav,44100,0,Piano Timbres,A_locrian_UP_4_Rhodes_Piano,6
A,locrian,5,UP,Chorused Piano,A_locrian_UP_5_Chorused_Piano.wav,44100,0,Piano Timbres,A_locrian_UP_5_Chorused_Piano,6
A,locrian,6,UP,Harpsichord,A_locrian_UP_6_Harpsichord.wav,44100,0,Piano Timbres,A_locrian_UP_6_Harpsichord,6
A,locrian,7,UP,Clavinet,A_locrian_UP_7_Clavinet.wav,44100,0,Piano Timbres,A_locrian_UP_7_Clavinet,6
A,locrian,10,UP,Music Box,A_locrian_UP_10_Music_Box.wav,44100,0,Chromatic Percussion,A_locrian_UP_10_Music_Box,6
A,locrian,11,UP,Vibraphone,A_locrian_UP_11_Vibraphone.wav,44100,0,Chromatic Percussion,A_locrian_UP_11_Vibraphone,6
A,locrian,12,UP,Marimba,A_locrian_UP_12_Marimba.wav,44100,0,Chromatic Percussion,A_locrian_UP_12_Marimba,6
A,locrian,13,UP,Xylophone,A_locrian_UP_13_Xylophone.wav,44100,0,Chromatic Percussion,A_locrian_UP_13_Xylophone,6
A,locrian,15,UP,Dulcimer,A_locrian_UP_15_Dulcimer.wav,44100,0,Chromatic Percussion,A_locrian_UP_15_Dulcimer,6
A,locrian,16,UP,Hammond Organ,A_locrian_UP_16_Hammond_Organ.wav,44100,0,Organ Timbres,A_locrian_UP_16_Hammond_Organ,6
A,locrian,17,UP,Percussive Organ,A_locrian_UP_17_Percussive_Organ.wav,44100,0,Organ Timbres,A_locrian_UP_17_Percussive_Organ,6
A,locrian,18,UP,Rock Organ,A_locrian_UP_18_Rock_Organ.wav,44100,0,Organ Timbres,A_locrian_UP_18_Rock_Organ,6
A,locrian,19,UP,Church Organ,A_locrian_UP_19_Church_Organ.wav,44100,0,Organ Timbres,A_locrian_UP_19_Church_Organ,6
A,locrian,20,UP,Reed Organ,A_locrian_UP_20_Reed_Organ.wav,44100,0,Organ Timbres,A_locrian_UP_20_Reed_Organ,6
A,locrian,24,UP,Acoustic Nylon Guitar,A_locrian_UP_24_Acoustic_Nylon_Guitar.wav,44100,0,Guitar Timbres,A_locrian_UP_24_Acoustic_Nylon_Guitar,6
A,locrian,25,UP,Acoustic Steel Guitar,A_locrian_UP_25_Acoustic_Steel_Guitar.wav,44100,0,Guitar Timbres,A_locrian_UP_25_Acoustic_Steel_Guitar,6
A,locrian,26,UP,Electric Jazz Guitar,A_locrian_UP_26_Electric_Jazz_Guitar.wav,44100,0,Guitar Timbres,A_locrian_UP_26_Electric_Jazz_Guitar,6
A,locrian,27,UP,Electric Clean Guitar,A_locrian_UP_27_Electric_Clean_Guitar.wav,44100,0,Guitar Timbres,A_locrian_UP_27_Electric_Clean_Guitar,6
A,locrian,28,UP,Electric Muted Guitar,A_locrian_UP_28_Electric_Muted_Guitar.wav,44100,0,Guitar Timbres,A_locrian_UP_28_Electric_Muted_Guitar,6
A,locrian,29,UP,Overdriven Guitar,A_locrian_UP_29_Overdriven_Guitar.wav,44100,0,Guitar Timbres,A_locrian_UP_29_Overdriven_Guitar,6
A,locrian,30,UP,Distortion Guitar,A_locrian_UP_30_Distortion_Guitar.wav,44100,0,Guitar Timbres,A_locrian_UP_30_Distortion_Guitar,6
A,locrian,32,UP,Acoustic Bass,A_locrian_UP_32_Acoustic_Bass.wav,44100,0,Bass Timbres,A_locrian_UP_32_Acoustic_Bass,6
A,locrian,33,UP,Fingered Electric Bass,A_locrian_UP_33_Fingered_Electric_Bass.wav,44100,0,Bass Timbres,A_locrian_UP_33_Fingered_Electric_Bass,6
A,locrian,34,UP,Plucked Electric Bass,A_locrian_UP_34_Plucked_Electric_Bass.wav,44100,0,Bass Timbres,A_locrian_UP_34_Plucked_Electric_Bass,6
A,locrian,35,UP,Fretless Bass,A_locrian_UP_35_Fretless_Bass.wav,44100,0,Bass Timbres,A_locrian_UP_35_Fretless_Bass,6
A,locrian,36,UP,Slap Bass 1,A_locrian_UP_36_Slap_Bass_1.wav,44100,0,Bass Timbres,A_locrian_UP_36_Slap_Bass_1,6
A,locrian,37,UP,Slap Bass 2,A_locrian_UP_37_Slap_Bass_2.wav,44100,0,Bass Timbres,A_locrian_UP_37_Slap_Bass_2,6
A,locrian,38,UP,Synth Bass 1,A_locrian_UP_38_Synth_Bass_1.wav,44100,0,Bass Timbres,A_locrian_UP_38_Synth_Bass_1,6
A,locrian,39,UP,Synth Bass 2,A_locrian_UP_39_Synth_Bass_2.wav,44100,0,Bass Timbres,A_locrian_UP_39_Synth_Bass_2,6
A,locrian,40,UP,Violin,A_locrian_UP_40_Violin.wav,44100,0,String Timbres,A_locrian_UP_40_Violin,6
A,locrian,41,UP,Viola,A_locrian_UP_41_Viola.wav,44100,0,String Timbres,A_locrian_UP_41_Viola,6
A,locrian,42,UP,Cello,A_locrian_UP_42_Cello.wav,44100,0,String Timbres,A_locrian_UP_42_Cello,6
A,locrian,43,UP,Contrabass,A_locrian_UP_43_Contrabass.wav,44100,0,String Timbres,A_locrian_UP_43_Contrabass,6
A,locrian,44,UP,Tremolo Strings,A_locrian_UP_44_Tremolo_Strings.wav,44100,0,String Timbres,A_locrian_UP_44_Tremolo_Strings,6
A,locrian,45,UP,Pizzicato Strings,A_locrian_UP_45_Pizzicato_Strings.wav,44100,0,String Timbres,A_locrian_UP_45_Pizzicato_Strings,6
A,locrian,46,UP,Orchestral Harp,A_locrian_UP_46_Orchestral_Harp.wav,44100,0,String Timbres,A_locrian_UP_46_Orchestral_Harp,6
A,locrian,48,UP,String Ensemble 1,A_locrian_UP_48_String_Ensemble_1.wav,44100,0,Ensemble Timbres,A_locrian_UP_48_String_Ensemble_1,6
A,locrian,49,UP,String Ensemble 2,A_locrian_UP_49_String_Ensemble_2.wav,44100,0,Ensemble Timbres,A_locrian_UP_49_String_Ensemble_2,6
A,locrian,50,UP,Synth Strings 1,A_locrian_UP_50_Synth_Strings_1.wav,44100,0,Ensemble Timbres,A_locrian_UP_50_Synth_Strings_1,6
