dyn1,dyn2,inst,inflection_point,dyn_category,dyn_subcategory,rvb_lvl,rvb_val,offset_lvl,offset_ms,offset_ticks,beats_per_bar,num_bars,beat_subdiv,bpm,num_beats
mp,f,TaikoDrum,1,subf,subf-1,1,63,0,0,1,4,1,7,60,4
mp,f,MelodicTom,1,subf,subf-1,1,63,0,0,1,4,1,7,60,4
mp,f,D:SnareDrum1,1,subf,subf-1,1,63,0,0,1,4,1,7,60,4
mp,ff,Agogo,1,subf,subf-1,1,63,0,0,1,4,1,7,60,4
mp,ff,Woodblock,1,subf,subf-1,1,63,0,0,1,4,1,7,60,4
mp,ff,TaikoDrum,1,subf,subf-1,1,63,0,0,1,4,1,7,60,4
mp,ff,MelodicTom,1,subf,subf-1,1,63,0,0,1,4,1,7,60,4
mp,ff,D:SnareDrum1,1,subf,subf-1,1,63,0,0,1,4,1,7,60,4
pp,mf,Agogo,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
pp,mf,Woodblock,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
pp,mf,TaikoDrum,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
pp,mf,MelodicTom,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
pp,mf,D:SnareDrum1,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
pp,f,Agogo,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
pp,f,Woodblock,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
pp,f,TaikoDrum,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
pp,f,MelodicTom,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
pp,f,D:SnareDrum1,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
pp,ff,Agogo,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
pp,ff,Woodblock,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
pp,ff,TaikoDrum,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
pp,ff,MelodicTom,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
pp,ff,D:SnareDrum1,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
p,mf,Agogo,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
p,mf,Woodblock,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
p,mf,TaikoDrum,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
p,mf,MelodicTom,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
p,mf,D:SnareDrum1,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
p,f,Agogo,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
p,f,Woodblock,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
p,f,TaikoDrum,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
p,f,MelodicTom,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
p,f,D:SnareDrum1,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
p,ff,Agogo,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
p,ff,Woodblock,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
p,ff,TaikoDrum,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
p,ff,MelodicTom,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
p,ff,D:SnareDrum1,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
mp,mf,Agogo,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
mp,mf,Woodblock,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
mp,mf,TaikoDrum,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
mp,mf,MelodicTom,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
mp,mf,D:SnareDrum1,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
mp,f,Agogo,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
mp,f,Woodblock,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
mp,f,TaikoDrum,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
mp,f,MelodicTom,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
mp,f,D:SnareDrum1,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
mp,ff,Agogo,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
mp,ff,Woodblock,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
mp,ff,TaikoDrum,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
mp,ff,MelodicTom,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
mp,ff,D:SnareDrum1,1,subf,subf-1,2,127,0,0,1,4,1,7,60,4
pp,mf,Agogo,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
pp,mf,Woodblock,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
pp,mf,TaikoDrum,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
pp,mf,MelodicTom,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
pp,mf,D:SnareDrum1,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
pp,f,Agogo,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
pp,f,Woodblock,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
pp,f,TaikoDrum,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
pp,f,MelodicTom,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
pp,f,D:SnareDrum1,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
pp,ff,Agogo,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
pp,ff,Woodblock,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
pp,ff,TaikoDrum,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
pp,ff,MelodicTom,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
pp,ff,D:SnareDrum1,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
p,mf,Agogo,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
p,mf,Woodblock,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
p,mf,TaikoDrum,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
p,mf,MelodicTom,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
p,mf,D:SnareDrum1,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
p,f,Agogo,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
p,f,Woodblock,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
p,f,TaikoDrum,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
p,f,MelodicTom,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
p,f,D:SnareDrum1,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
p,ff,Agogo,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
p,ff,Woodblock,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
p,ff,TaikoDrum,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
p,ff,MelodicTom,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
p,ff,D:SnareDrum1,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
mp,mf,Agogo,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
mp,mf,Woodblock,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
mp,mf,TaikoDrum,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
mp,mf,MelodicTom,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
mp,mf,D:SnareDrum1,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
mp,f,Agogo,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
mp,f,Woodblock,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
mp,f,TaikoDrum,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
mp,f,MelodicTom,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
mp,f,D:SnareDrum1,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
mp,ff,Agogo,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
mp,ff,Woodblock,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
mp,ff,TaikoDrum,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
mp,ff,MelodicTom,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
mp,ff,D:SnareDrum1,2,subf,subf-2,0,0,0,0,1,4,1,7,60,4
pp,mf,Agogo,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
pp,mf,Woodblock,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
pp,mf,TaikoDrum,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
pp,mf,MelodicTom,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
pp,mf,D:SnareDrum1,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
pp,f,Agogo,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
pp,f,Woodblock,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
pp,f,TaikoDrum,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
pp,f,MelodicTom,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
pp,f,D:SnareDrum1,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
pp,ff,Agogo,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
pp,ff,Woodblock,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
pp,ff,TaikoDrum,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
pp,ff,MelodicTom,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
pp,ff,D:SnareDrum1,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
p,mf,Agogo,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
p,mf,Woodblock,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
p,mf,TaikoDrum,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
p,mf,MelodicTom,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
p,mf,D:SnareDrum1,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
p,f,Agogo,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
p,f,Woodblock,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
p,f,TaikoDrum,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
p,f,MelodicTom,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
p,f,D:SnareDrum1,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
p,ff,Agogo,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
p,ff,Woodblock,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
p,ff,TaikoDrum,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
p,ff,MelodicTom,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
p,ff,D:SnareDrum1,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
mp,mf,Agogo,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
mp,mf,Woodblock,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
mp,mf,TaikoDrum,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
mp,mf,MelodicTom,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
mp,mf,D:SnareDrum1,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
mp,f,Agogo,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
mp,f,Woodblock,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
mp,f,TaikoDrum,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
mp,f,MelodicTom,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
mp,f,D:SnareDrum1,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
mp,ff,Agogo,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
mp,ff,Woodblock,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
mp,ff,TaikoDrum,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
mp,ff,MelodicTom,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
mp,ff,D:SnareDrum1,2,subf,subf-2,1,63,0,0,1,4,1,7,60,4
pp,mf,Agogo,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
pp,mf,Woodblock,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
pp,mf,TaikoDrum,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
pp,mf,MelodicTom,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
pp,mf,D:SnareDrum1,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
pp,f,Agogo,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
pp,f,Woodblock,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
pp,f,TaikoDrum,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
pp,f,MelodicTom,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
pp,f,D:SnareDrum1,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
pp,ff,Agogo,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
pp,ff,Woodblock,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
pp,ff,TaikoDrum,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
pp,ff,MelodicTom,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
pp,ff,D:SnareDrum1,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
p,mf,Agogo,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
p,mf,Woodblock,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
p,mf,TaikoDrum,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
p,mf,MelodicTom,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
p,mf,D:SnareDrum1,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
p,f,Agogo,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
p,f,Woodblock,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
p,f,TaikoDrum,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
p,f,MelodicTom,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
p,f,D:SnareDrum1,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
p,ff,Agogo,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
p,ff,Woodblock,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
p,ff,TaikoDrum,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
p,ff,MelodicTom,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
p,ff,D:SnareDrum1,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
mp,mf,Agogo,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
mp,mf,Woodblock,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
mp,mf,TaikoDrum,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
mp,mf,MelodicTom,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
mp,mf,D:SnareDrum1,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
mp,f,Agogo,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
mp,f,Woodblock,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
mp,f,TaikoDrum,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
mp,f,MelodicTom,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
mp,f,D:SnareDrum1,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
mp,ff,Agogo,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
mp,ff,Woodblock,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
mp,ff,TaikoDrum,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
mp,ff,MelodicTom,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
mp,ff,D:SnareDrum1,2,subf,subf-2,2,127,0,0,1,4,1,7,60,4
pp,mf,Agogo,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
pp,mf,Woodblock,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
pp,mf,TaikoDrum,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
pp,mf,MelodicTom,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
pp,mf,D:SnareDrum1,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
pp,f,Agogo,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
pp,f,Woodblock,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
pp,f,TaikoDrum,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
pp,f,MelodicTom,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
pp,f,D:SnareDrum1,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
pp,ff,Agogo,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
pp,ff,Woodblock,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
pp,ff,TaikoDrum,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
pp,ff,MelodicTom,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
pp,ff,D:SnareDrum1,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
p,mf,Agogo,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
p,mf,Woodblock,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
p,mf,TaikoDrum,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
p,mf,MelodicTom,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
p,mf,D:SnareDrum1,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
p,f,Agogo,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
p,f,Woodblock,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
p,f,TaikoDrum,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
p,f,MelodicTom,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
p,f,D:SnareDrum1,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
p,ff,Agogo,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
p,ff,Woodblock,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
p,ff,TaikoDrum,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
p,ff,MelodicTom,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
p,ff,D:SnareDrum1,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
mp,mf,Agogo,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
mp,mf,Woodblock,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
mp,mf,TaikoDrum,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
mp,mf,MelodicTom,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
mp,mf,D:SnareDrum1,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
mp,f,Agogo,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
mp,f,Woodblock,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
mp,f,TaikoDrum,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
mp,f,MelodicTom,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
mp,f,D:SnareDrum1,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
mp,ff,Agogo,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
mp,ff,Woodblock,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
mp,ff,TaikoDrum,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
mp,ff,MelodicTom,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
mp,ff,D:SnareDrum1,3,subf,subf-3,0,0,0,0,1,4,1,7,60,4
pp,mf,Agogo,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
pp,mf,Woodblock,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
pp,mf,TaikoDrum,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
pp,mf,MelodicTom,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
pp,mf,D:SnareDrum1,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
pp,f,Agogo,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
pp,f,Woodblock,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
pp,f,TaikoDrum,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
pp,f,MelodicTom,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
pp,f,D:SnareDrum1,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
pp,ff,Agogo,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
pp,ff,Woodblock,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
pp,ff,TaikoDrum,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
pp,ff,MelodicTom,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
pp,ff,D:SnareDrum1,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
p,mf,Agogo,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
p,mf,Woodblock,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
p,mf,TaikoDrum,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
p,mf,MelodicTom,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
p,mf,D:SnareDrum1,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
p,f,Agogo,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
p,f,Woodblock,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
p,f,TaikoDrum,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
p,f,MelodicTom,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
p,f,D:SnareDrum1,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
p,ff,Agogo,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
p,ff,Woodblock,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
p,ff,TaikoDrum,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
p,ff,MelodicTom,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
p,ff,D:SnareDrum1,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
mp,mf,Agogo,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
mp,mf,Woodblock,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
mp,mf,TaikoDrum,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
mp,mf,MelodicTom,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
mp,mf,D:SnareDrum1,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
mp,f,Agogo,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
mp,f,Woodblock,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
mp,f,TaikoDrum,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
mp,f,MelodicTom,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
mp,f,D:SnareDrum1,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
mp,ff,Agogo,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
mp,ff,Woodblock,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
mp,ff,TaikoDrum,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
mp,ff,MelodicTom,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
mp,ff,D:SnareDrum1,3,subf,subf-3,1,63,0,0,1,4,1,7,60,4
pp,mf,Agogo,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
pp,mf,Woodblock,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
pp,mf,TaikoDrum,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
pp,mf,MelodicTom,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
pp,mf,D:SnareDrum1,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
pp,f,Agogo,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
pp,f,Woodblock,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
pp,f,TaikoDrum,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
pp,f,MelodicTom,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
pp,f,D:SnareDrum1,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
pp,ff,Agogo,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
pp,ff,Woodblock,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
pp,ff,TaikoDrum,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
pp,ff,MelodicTom,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
pp,ff,D:SnareDrum1,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
p,mf,Agogo,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
p,mf,Woodblock,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
p,mf,TaikoDrum,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
p,mf,MelodicTom,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
p,mf,D:SnareDrum1,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
p,f,Agogo,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
p,f,Woodblock,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
p,f,TaikoDrum,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
p,f,MelodicTom,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
p,f,D:SnareDrum1,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
p,ff,Agogo,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
p,ff,Woodblock,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
p,ff,TaikoDrum,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
p,ff,MelodicTom,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
p,ff,D:SnareDrum1,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
mp,mf,Agogo,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
mp,mf,Woodblock,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
mp,mf,TaikoDrum,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
mp,mf,MelodicTom,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
mp,mf,D:SnareDrum1,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
mp,f,Agogo,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
mp,f,Woodblock,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
mp,f,TaikoDrum,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
mp,f,MelodicTom,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
mp,f,D:SnareDrum1,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
mp,ff,Agogo,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
mp,ff,Woodblock,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
mp,ff,TaikoDrum,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
mp,ff,MelodicTom,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
mp,ff,D:SnareDrum1,3,subf,subf-3,2,127,0,0,1,4,1,7,60,4
pp,pp,Agogo,0,flat,flat,0,0,0,0,1,4,1,8,60,4
pp,pp,Woodblock,0,flat,flat,0,0,0,0,1,4,1,8,60,4
pp,pp,TaikoDrum,0,flat,flat,0,0,0,0,1,4,1,8,60,4
