name,inst1,inst2,bpm,num_bars,poly,pair,ratio,poly1,poly2,set
SteelDrums_Woodblock-180_3a4,SteelDrums,Woodblock,180,3,3a4,SteelDrums_Woodblock,0.75,3,4,train
Woodblock_SteelDrums-180_3a4,Woodblock,SteelDrums,180,3,3a4,SteelDrums_Woodblock,0.75,3,4,train
SteelDrums_Woodblock-180_4a5,SteelDrums,Woodblock,180,3,4a5,SteelDrums_Woodblock,0.8,4,5,train
Woodblock_SteelDrums-180_4a5,Woodblock,SteelDrums,180,3,4a5,SteelDrums_Woodblock,0.8,4,5,train
SteelDrums_Woodblock-180_5a6,SteelDrums,Woodblock,180,3,5a6,SteelDrums_Woodblock,0.8333333333333334,5,6,train
Woodblock_SteelDrums-180_5a6,Woodblock,SteelDrums,180,3,5a6,SteelDrums_Woodblock,0.8333333333333334,5,6,train
SteelDrums_Woodblock-180_6a7,SteelDrums,Woodblock,180,3,6a7,SteelDrums_Woodblock,0.8571428571428571,6,7,train
Woodblock_SteelDrums-180_6a7,Woodblock,SteelDrums,180,3,6a7,SteelDrums_Woodblock,0.8571428571428571,6,7,train
SteelDrums_Woodblock-180_7a8,SteelDrums,Woodblock,180,3,7a8,SteelDrums_Woodblock,0.875,7,8,val
Woodblock_SteelDrums-180_7a8,Woodblock,SteelDrums,180,3,7a8,SteelDrums_Woodblock,0.875,7,8,val
SteelDrums_Woodblock-180_3a5,SteelDrums,Woodblock,180,3,3a5,SteelDrums_Woodblock,0.6,3,5,train
Woodblock_SteelDrums-180_3a5,Woodblock,SteelDrums,180,3,3a5,SteelDrums_Woodblock,0.6,3,5,train
SteelDrums_Woodblock-180_5a7,SteelDrums,Woodblock,180,3,5a7,SteelDrums_Woodblock,0.7142857142857143,5,7,val
Woodblock_SteelDrums-180_5a7,Woodblock,SteelDrums,180,3,5a7,SteelDrums_Woodblock,0.7142857142857143,5,7,val
Agogo_TaikoDrum-180_2a3,Agogo,TaikoDrum,180,3,2a3,Agogo_TaikoDrum,0.6666666666666666,2,3,test
TaikoDrum_Agogo-180_2a3,TaikoDrum,Agogo,180,3,2a3,Agogo_TaikoDrum,0.6666666666666666,2,3,val
Agogo_TaikoDrum-180_3a4,Agogo,TaikoDrum,180,3,3a4,Agogo_TaikoDrum,0.75,3,4,train
TaikoDrum_Agogo-180_3a4,TaikoDrum,Agogo,180,3,3a4,Agogo_TaikoDrum,0.75,3,4,train
Agogo_TaikoDrum-180_4a5,Agogo,TaikoDrum,180,3,4a5,Agogo_TaikoDrum,0.8,4,5,train
TaikoDrum_Agogo-180_4a5,TaikoDrum,Agogo,180,3,4a5,Agogo_TaikoDrum,0.8,4,5,train
Agogo_TaikoDrum-180_5a6,Agogo,TaikoDrum,180,3,5a6,Agogo_TaikoDrum,0.8333333333333334,5,6,train
TaikoDrum_Agogo-180_5a6,TaikoDrum,Agogo,180,3,5a6,Agogo_TaikoDrum,0.8333333333333334,5,6,train
Agogo_TaikoDrum-180_6a7,Agogo,TaikoDrum,180,3,6a7,Agogo_TaikoDrum,0.8571428571428571,6,7,train
TaikoDrum_Agogo-180_6a7,TaikoDrum,Agogo,180,3,6a7,Agogo_TaikoDrum,0.8571428571428571,6,7,train
Agogo_TaikoDrum-180_7a8,Agogo,TaikoDrum,180,3,7a8,Agogo_TaikoDrum,0.875,7,8,test
TaikoDrum_Agogo-180_7a8,TaikoDrum,Agogo,180,3,7a8,Agogo_TaikoDrum,0.875,7,8,test
Agogo_TaikoDrum-180_3a5,Agogo,TaikoDrum,180,3,3a5,Agogo_TaikoDrum,0.6,3,5,train
TaikoDrum_Agogo-180_3a5,TaikoDrum,Agogo,180,3,3a5,Agogo_TaikoDrum,0.6,3,5,train
Agogo_TaikoDrum-180_5a7,Agogo,TaikoDrum,180,3,5a7,Agogo_TaikoDrum,0.7142857142857143,5,7,test
TaikoDrum_Agogo-180_5a7,TaikoDrum,Agogo,180,3,5a7,Agogo_TaikoDrum,0.7142857142857143,5,7,val
TaikoDrum_SynthDrum-180_2a3,TaikoDrum,SynthDrum,180,3,2a3,SynthDrum_TaikoDrum,0.6666666666666666,2,3,test
SynthDrum_TaikoDrum-180_2a3,SynthDrum,TaikoDrum,180,3,2a3,SynthDrum_TaikoDrum,0.6666666666666666,2,3,val
TaikoDrum_SynthDrum-180_3a4,TaikoDrum,SynthDrum,180,3,3a4,SynthDrum_TaikoDrum,0.75,3,4,train
SynthDrum_TaikoDrum-180_3a4,SynthDrum,TaikoDrum,180,3,3a4,SynthDrum_TaikoDrum,0.75,3,4,train
TaikoDrum_SynthDrum-180_4a5,TaikoDrum,SynthDrum,180,3,4a5,SynthDrum_TaikoDrum,0.8,4,5,train
SynthDrum_TaikoDrum-180_4a5,SynthDrum,TaikoDrum,180,3,4a5,SynthDrum_TaikoDrum,0.8,4,5,train
TaikoDrum_SynthDrum-180_5a6,TaikoDrum,SynthDrum,180,3,5a6,SynthDrum_TaikoDrum,0.8333333333333334,5,6,train
SynthDrum_TaikoDrum-180_5a6,SynthDrum,TaikoDrum,180,3,5a6,SynthDrum_TaikoDrum,0.8333333333333334,5,6,train
TaikoDrum_SynthDrum-180_6a7,TaikoDrum,SynthDrum,180,3,6a7,SynthDrum_TaikoDrum,0.8571428571428571,6,7,train
SynthDrum_TaikoDrum-180_6a7,SynthDrum,TaikoDrum,180,3,6a7,SynthDrum_TaikoDrum,0.8571428571428571,6,7,train
TaikoDrum_SynthDrum-180_7a8,TaikoDrum,SynthDrum,180,3,7a8,SynthDrum_TaikoDrum,0.875,7,8,val
SynthDrum_TaikoDrum-180_7a8,SynthDrum,TaikoDrum,180,3,7a8,SynthDrum_TaikoDrum,0.875,7,8,val
TaikoDrum_SynthDrum-180_3a5,TaikoDrum,SynthDrum,180,3,3a5,SynthDrum_TaikoDrum,0.6,3,5,train
SynthDrum_TaikoDrum-180_3a5,SynthDrum,TaikoDrum,180,3,3a5,SynthDrum_TaikoDrum,0.6,3,5,train
TaikoDrum_SynthDrum-180_5a7,TaikoDrum,SynthDrum,180,3,5a7,SynthDrum_TaikoDrum,0.7142857142857143,5,7,test
SynthDrum_TaikoDrum-180_5a7,SynthDrum,TaikoDrum,180,3,5a7,SynthDrum_TaikoDrum,0.7142857142857143,5,7,val
