name,inst,root,pitch,octave,inversion,quality,quality_idx,bpm
Pad3(polysynth)-c3-augminor7_inv2,Pad3(polysynth),c3,c,3,2,augminor7,7,60
Pad3(polysynth)-c3-augminor7_inv3,Pad3(polysynth),c3,c,3,3,augminor7,7,60
Pad3(polysynth)-cs4-augminor7_inv0,Pad3(polysynth),cs4,cs,4,0,augminor7,7,60
Pad3(polysynth)-cs4-augminor7_inv1,Pad3(polysynth),cs4,cs,4,1,augminor7,7,60
Pad3(polysynth)-cs3-augminor7_inv2,Pad3(polysynth),cs3,cs,3,2,augminor7,7,60
Pad3(polysynth)-cs3-augminor7_inv3,Pad3(polysynth),cs3,cs,3,3,augminor7,7,60
Pad3(polysynth)-d4-augminor7_inv0,Pad3(polysynth),d4,d,4,0,augminor7,7,60
Pad3(polysynth)-d3-augminor7_inv1,Pad3(polysynth),d3,d,3,1,augminor7,7,60
Pad3(polysynth)-d3-augminor7_inv2,Pad3(polysynth),d3,d,3,2,augminor7,7,60
Pad3(polysynth)-d3-augminor7_inv3,Pad3(polysynth),d3,d,3,3,augminor7,7,60
Pad3(polysynth)-ds4-augminor7_inv0,Pad3(polysynth),ds4,ds,4,0,augminor7,7,60
Pad3(polysynth)-ds3-augminor7_inv1,Pad3(polysynth),ds3,ds,3,1,augminor7,7,60
Pad3(polysynth)-ds3-augminor7_inv2,Pad3(polysynth),ds3,ds,3,2,augminor7,7,60
Pad3(polysynth)-ds3-augminor7_inv3,Pad3(polysynth),ds3,ds,3,3,augminor7,7,60
Pad3(polysynth)-e4-augminor7_inv0,Pad3(polysynth),e4,e,4,0,augminor7,7,60
Pad3(polysynth)-e3-augminor7_inv1,Pad3(polysynth),e3,e,3,1,augminor7,7,60
Pad3(polysynth)-e3-augminor7_inv2,Pad3(polysynth),e3,e,3,2,augminor7,7,60
Pad3(polysynth)-e3-augminor7_inv3,Pad3(polysynth),e3,e,3,3,augminor7,7,60
Pad3(polysynth)-f4-augminor7_inv0,Pad3(polysynth),f4,f,4,0,augminor7,7,60
Pad3(polysynth)-f3-augminor7_inv1,Pad3(polysynth),f3,f,3,1,augminor7,7,60
Pad3(polysynth)-f3-augminor7_inv2,Pad3(polysynth),f3,f,3,2,augminor7,7,60
Pad3(polysynth)-f3-augminor7_inv3,Pad3(polysynth),f3,f,3,3,augminor7,7,60
Pad3(polysynth)-fs3-augminor7_inv0,Pad3(polysynth),fs3,fs,3,0,augminor7,7,60
Pad3(polysynth)-fs3-augminor7_inv1,Pad3(polysynth),fs3,fs,3,1,augminor7,7,60
Pad3(polysynth)-fs3-augminor7_inv2,Pad3(polysynth),fs3,fs,3,2,augminor7,7,60
Pad3(polysynth)-fs3-augminor7_inv3,Pad3(polysynth),fs3,fs,3,3,augminor7,7,60
Pad3(polysynth)-g3-augminor7_inv0,Pad3(polysynth),g3,g,3,0,augminor7,7,60
Pad3(polysynth)-g3-augminor7_inv1,Pad3(polysynth),g3,g,3,1,augminor7,7,60
Pad3(polysynth)-g3-augminor7_inv2,Pad3(polysynth),g3,g,3,2,augminor7,7,60
Pad3(polysynth)-g3-augminor7_inv3,Pad3(polysynth),g3,g,3,3,augminor7,7,60
Pad3(polysynth)-gs3-augminor7_inv0,Pad3(polysynth),gs3,gs,3,0,augminor7,7,60
Pad3(polysynth)-gs3-augminor7_inv1,Pad3(polysynth),gs3,gs,3,1,augminor7,7,60
Pad3(polysynth)-gs3-augminor7_inv2,Pad3(polysynth),gs3,gs,3,2,augminor7,7,60
Pad3(polysynth)-gs3-augminor7_inv3,Pad3(polysynth),gs3,gs,3,3,augminor7,7,60
Pad3(polysynth)-a3-augminor7_inv0,Pad3(polysynth),a3,a,3,0,augminor7,7,60
Pad3(polysynth)-a3-augminor7_inv1,Pad3(polysynth),a3,a,3,1,augminor7,7,60
Pad3(polysynth)-a3-augminor7_inv2,Pad3(polysynth),a3,a,3,2,augminor7,7,60
Pad3(polysynth)-a3-augminor7_inv3,Pad3(polysynth),a3,a,3,3,augminor7,7,60
Pad3(polysynth)-as3-augminor7_inv0,Pad3(polysynth),as3,as,3,0,augminor7,7,60
Pad3(polysynth)-as3-augminor7_inv1,Pad3(polysynth),as3,as,3,1,augminor7,7,60
Pad3(polysynth)-as3-augminor7_inv2,Pad3(polysynth),as3,as,3,2,augminor7,7,60
Pad3(polysynth)-as3-augminor7_inv3,Pad3(polysynth),as3,as,3,3,augminor7,7,60
Pad3(polysynth)-b3-augminor7_inv0,Pad3(polysynth),b3,b,3,0,augminor7,7,60
Pad3(polysynth)-b3-augminor7_inv1,Pad3(polysynth),b3,b,3,1,augminor7,7,60
Pad3(polysynth)-b3-augminor7_inv2,Pad3(polysynth),b3,b,3,2,augminor7,7,60
Pad3(polysynth)-b3-augminor7_inv3,Pad3(polysynth),b3,b,3,3,augminor7,7,60
Pad4(choir)-c4-major7_inv0,Pad4(choir),c4,c,4,0,major7,0,60
Pad4(choir)-c4-major7_inv1,Pad4(choir),c4,c,4,1,major7,0,60
Pad4(choir)-c3-major7_inv2,Pad4(choir),c3,c,3,2,major7,0,60
Pad4(choir)-c3-major7_inv3,Pad4(choir),c3,c,3,3,major7,0,60
Pad4(choir)-cs4-major7_inv0,Pad4(choir),cs4,cs,4,0,major7,0,60
Pad4(choir)-cs4-major7_inv1,Pad4(choir),cs4,cs,4,1,major7,0,60
Pad4(choir)-cs3-major7_inv2,Pad4(choir),cs3,cs,3,2,major7,0,60
Pad4(choir)-cs3-major7_inv3,Pad4(choir),cs3,cs,3,3,major7,0,60
Pad4(choir)-d4-major7_inv0,Pad4(choir),d4,d,4,0,major7,0,60
Pad4(choir)-d3-major7_inv1,Pad4(choir),d3,d,3,1,major7,0,60
Pad4(choir)-d3-major7_inv2,Pad4(choir),d3,d,3,2,major7,0,60
Pad4(choir)-d3-major7_inv3,Pad4(choir),d3,d,3,3,major7,0,60
Pad4(choir)-ds4-major7_inv0,Pad4(choir),ds4,ds,4,0,major7,0,60
Pad4(choir)-ds3-major7_inv1,Pad4(choir),ds3,ds,3,1,major7,0,60
Pad4(choir)-ds3-major7_inv2,Pad4(choir),ds3,ds,3,2,major7,0,60
Pad4(choir)-ds3-major7_inv3,Pad4(choir),ds3,ds,3,3,major7,0,60
Pad4(choir)-e4-major7_inv0,Pad4(choir),e4,e,4,0,major7,0,60
Pad4(choir)-e3-major7_inv1,Pad4(choir),e3,e,3,1,major7,0,60
Pad4(choir)-e3-major7_inv2,Pad4(choir),e3,e,3,2,major7,0,60
Pad4(choir)-e3-major7_inv3,Pad4(choir),e3,e,3,3,major7,0,60
Pad4(choir)-f4-major7_inv0,Pad4(choir),f4,f,4,0,major7,0,60
Pad4(choir)-f3-major7_inv1,Pad4(choir),f3,f,3,1,major7,0,60
Pad4(choir)-f3-major7_inv2,Pad4(choir),f3,f,3,2,major7,0,60
Pad4(choir)-f3-major7_inv3,Pad4(choir),f3,f,3,3,major7,0,60
Pad4(choir)-fs3-major7_inv0,Pad4(choir),fs3,fs,3,0,major7,0,60
Pad4(choir)-fs3-major7_inv1,Pad4(choir),fs3,fs,3,1,major7,0,60
Pad4(choir)-fs3-major7_inv2,Pad4(choir),fs3,fs,3,2,major7,0,60
Pad4(choir)-fs3-major7_inv3,Pad4(choir),fs3,fs,3,3,major7,0,60
Pad4(choir)-g3-major7_inv0,Pad4(choir),g3,g,3,0,major7,0,60
Pad4(choir)-g3-major7_inv1,Pad4(choir),g3,g,3,1,major7,0,60
Pad4(choir)-g3-major7_inv2,Pad4(choir),g3,g,3,2,major7,0,60
Pad4(choir)-g3-major7_inv3,Pad4(choir),g3,g,3,3,major7,0,60
Pad4(choir)-gs3-major7_inv0,Pad4(choir),gs3,gs,3,0,major7,0,60
Pad4(choir)-gs3-major7_inv1,Pad4(choir),gs3,gs,3,1,major7,0,60
Pad4(choir)-gs3-major7_inv2,Pad4(choir),gs3,gs,3,2,major7,0,60
Pad4(choir)-gs3-major7_inv3,Pad4(choir),gs3,gs,3,3,major7,0,60
Pad4(choir)-a3-major7_inv0,Pad4(choir),a3,a,3,0,major7,0,60
Pad4(choir)-a3-major7_inv1,Pad4(choir),a3,a,3,1,major7,0,60
Pad4(choir)-a3-major7_inv2,Pad4(choir),a3,a,3,2,major7,0,60
Pad4(choir)-a3-major7_inv3,Pad4(choir),a3,a,3,3,major7,0,60
Pad4(choir)-as3-major7_inv0,Pad4(choir),as3,as,3,0,major7,0,60
Pad4(choir)-as3-major7_inv1,Pad4(choir),as3,as,3,1,major7,0,60
Pad4(choir)-as3-major7_inv2,Pad4(choir),as3,as,3,2,major7,0,60
Pad4(choir)-as3-major7_inv3,Pad4(choir),as3,as,3,3,major7,0,60
Pad4(choir)-b3-major7_inv0,Pad4(choir),b3,b,3,0,major7,0,60
Pad4(choir)-b3-major7_inv1,Pad4(choir),b3,b,3,1,major7,0,60
Pad4(choir)-b3-major7_inv2,Pad4(choir),b3,b,3,2,major7,0,60
Pad4(choir)-b3-major7_inv3,Pad4(choir),b3,b,3,3,major7,0,60
Pad4(choir)-c4-minor7_inv0,Pad4(choir),c4,c,4,0,minor7,1,60
Pad4(choir)-c4-minor7_inv1,Pad4(choir),c4,c,4,1,minor7,1,60
Pad4(choir)-c3-minor7_inv2,Pad4(choir),c3,c,3,2,minor7,1,60
Pad4(choir)-c3-minor7_inv3,Pad4(choir),c3,c,3,3,minor7,1,60
Pad4(choir)-cs4-minor7_inv0,Pad4(choir),cs4,cs,4,0,minor7,1,60
Pad4(choir)-cs4-minor7_inv1,Pad4(choir),cs4,cs,4,1,minor7,1,60
Pad4(choir)-cs3-minor7_inv2,Pad4(choir),cs3,cs,3,2,minor7,1,60
Pad4(choir)-cs3-minor7_inv3,Pad4(choir),cs3,cs,3,3,minor7,1,60
Pad4(choir)-d4-minor7_inv0,Pad4(choir),d4,d,4,0,minor7,1,60
Pad4(choir)-d4-minor7_inv1,Pad4(choir),d4,d,4,1,minor7,1,60
Pad4(choir)-d3-minor7_inv2,Pad4(choir),d3,d,3,2,minor7,1,60
Pad4(choir)-d3-minor7_inv3,Pad4(choir),d3,d,3,3,minor7,1,60
Pad4(choir)-ds4-minor7_inv0,Pad4(choir),ds4,ds,4,0,minor7,1,60
Pad4(choir)-ds3-minor7_inv1,Pad4(choir),ds3,ds,3,1,minor7,1,60
Pad4(choir)-ds3-minor7_inv2,Pad4(choir),ds3,ds,3,2,minor7,1,60
Pad4(choir)-ds3-minor7_inv3,Pad4(choir),ds3,ds,3,3,minor7,1,60
Pad4(choir)-e4-minor7_inv0,Pad4(choir),e4,e,4,0,minor7,1,60
Pad4(choir)-e3-minor7_inv1,Pad4(choir),e3,e,3,1,minor7,1,60
Pad4(choir)-e3-minor7_inv2,Pad4(choir),e3,e,3,2,minor7,1,60
Pad4(choir)-e3-minor7_inv3,Pad4(choir),e3,e,3,3,minor7,1,60
Pad4(choir)-f4-minor7_inv0,Pad4(choir),f4,f,4,0,minor7,1,60
Pad4(choir)-f3-minor7_inv1,Pad4(choir),f3,f,3,1,minor7,1,60
Pad4(choir)-f3-minor7_inv2,Pad4(choir),f3,f,3,2,minor7,1,60
Pad4(choir)-f3-minor7_inv3,Pad4(choir),f3,f,3,3,minor7,1,60
Pad4(choir)-fs3-minor7_inv0,Pad4(choir),fs3,fs,3,0,minor7,1,60
Pad4(choir)-fs3-minor7_inv1,Pad4(choir),fs3,fs,3,1,minor7,1,60
Pad4(choir)-fs3-minor7_inv2,Pad4(choir),fs3,fs,3,2,minor7,1,60
Pad4(choir)-fs3-minor7_inv3,Pad4(choir),fs3,fs,3,3,minor7,1,60
Pad4(choir)-g3-minor7_inv0,Pad4(choir),g3,g,3,0,minor7,1,60
Pad4(choir)-g3-minor7_inv1,Pad4(choir),g3,g,3,1,minor7,1,60
Pad4(choir)-g3-minor7_inv2,Pad4(choir),g3,g,3,2,minor7,1,60
Pad4(choir)-g3-minor7_inv3,Pad4(choir),g3,g,3,3,minor7,1,60
Pad4(choir)-gs3-minor7_inv0,Pad4(choir),gs3,gs,3,0,minor7,1,60
Pad4(choir)-gs3-minor7_inv1,Pad4(choir),gs3,gs,3,1,minor7,1,60
Pad4(choir)-gs3-minor7_inv2,Pad4(choir),gs3,gs,3,2,minor7,1,60
Pad4(choir)-gs3-minor7_inv3,Pad4(choir),gs3,gs,3,3,minor7,1,60
Pad4(choir)-a3-minor7_inv0,Pad4(choir),a3,a,3,0,minor7,1,60
Pad4(choir)-a3-minor7_inv1,Pad4(choir),a3,a,3,1,minor7,1,60
Pad4(choir)-a3-minor7_inv2,Pad4(choir),a3,a,3,2,minor7,1,60
Pad4(choir)-a3-minor7_inv3,Pad4(choir),a3,a,3,3,minor7,1,60
Pad4(choir)-as3-minor7_inv0,Pad4(choir),as3,as,3,0,minor7,1,60
Pad4(choir)-as3-minor7_inv1,Pad4(choir),as3,as,3,1,minor7,1,60
Pad4(choir)-as3-minor7_inv2,Pad4(choir),as3,as,3,2,minor7,1,60
Pad4(choir)-as3-minor7_inv3,Pad4(choir),as3,as,3,3,minor7,1,60
Pad4(choir)-b3-minor7_inv0,Pad4(choir),b3,b,3,0,minor7,1,60
Pad4(choir)-b3-minor7_inv1,Pad4(choir),b3,b,3,1,minor7,1,60
Pad4(choir)-b3-minor7_inv2,Pad4(choir),b3,b,3,2,minor7,1,60
Pad4(choir)-b3-minor7_inv3,Pad4(choir),b3,b,3,3,minor7,1,60
Pad4(choir)-c4-majorminor7_inv0,Pad4(choir),c4,c,4,0,majorminor7,2,60
Pad4(choir)-c4-majorminor7_inv1,Pad4(choir),c4,c,4,1,majorminor7,2,60
Pad4(choir)-c3-majorminor7_inv2,Pad4(choir),c3,c,3,2,majorminor7,2,60
Pad4(choir)-c3-majorminor7_inv3,Pad4(choir),c3,c,3,3,majorminor7,2,60
Pad4(choir)-cs4-majorminor7_inv0,Pad4(choir),cs4,cs,4,0,majorminor7,2,60
Pad4(choir)-cs4-majorminor7_inv1,Pad4(choir),cs4,cs,4,1,majorminor7,2,60
Pad4(choir)-cs3-majorminor7_inv2,Pad4(choir),cs3,cs,3,2,majorminor7,2,60
Pad4(choir)-cs3-majorminor7_inv3,Pad4(choir),cs3,cs,3,3,majorminor7,2,60
Pad4(choir)-d4-majorminor7_inv0,Pad4(choir),d4,d,4,0,majorminor7,2,60
Pad4(choir)-d3-majorminor7_inv1,Pad4(choir),d3,d,3,1,majorminor7,2,60
Pad4(choir)-d3-majorminor7_inv2,Pad4(choir),d3,d,3,2,majorminor7,2,60
Pad4(choir)-d3-majorminor7_inv3,Pad4(choir),d3,d,3,3,majorminor7,2,60
Pad4(choir)-ds4-majorminor7_inv0,Pad4(choir),ds4,ds,4,0,majorminor7,2,60
Pad4(choir)-ds3-majorminor7_inv1,Pad4(choir),ds3,ds,3,1,majorminor7,2,60
Pad4(choir)-ds3-majorminor7_inv2,Pad4(choir),ds3,ds,3,2,majorminor7,2,60
Pad4(choir)-ds3-majorminor7_inv3,Pad4(choir),ds3,ds,3,3,majorminor7,2,60
Pad4(choir)-e4-majorminor7_inv0,Pad4(choir),e4,e,4,0,majorminor7,2,60
Pad4(choir)-e3-majorminor7_inv1,Pad4(choir),e3,e,3,1,majorminor7,2,60
Pad4(choir)-e3-majorminor7_inv2,Pad4(choir),e3,e,3,2,majorminor7,2,60
Pad4(choir)-e3-majorminor7_inv3,Pad4(choir),e3,e,3,3,majorminor7,2,60
Pad4(choir)-f4-majorminor7_inv0,Pad4(choir),f4,f,4,0,majorminor7,2,60
Pad4(choir)-f3-majorminor7_inv1,Pad4(choir),f3,f,3,1,majorminor7,2,60
Pad4(choir)-f3-majorminor7_inv2,Pad4(choir),f3,f,3,2,majorminor7,2,60
Pad4(choir)-f3-majorminor7_inv3,Pad4(choir),f3,f,3,3,majorminor7,2,60
Pad4(choir)-fs3-majorminor7_inv0,Pad4(choir),fs3,fs,3,0,majorminor7,2,60
Pad4(choir)-fs3-majorminor7_inv1,Pad4(choir),fs3,fs,3,1,majorminor7,2,60
Pad4(choir)-fs3-majorminor7_inv2,Pad4(choir),fs3,fs,3,2,majorminor7,2,60
Pad4(choir)-fs3-majorminor7_inv3,Pad4(choir),fs3,fs,3,3,majorminor7,2,60
Pad4(choir)-g3-majorminor7_inv0,Pad4(choir),g3,g,3,0,majorminor7,2,60
Pad4(choir)-g3-majorminor7_inv1,Pad4(choir),g3,g,3,1,majorminor7,2,60
Pad4(choir)-g3-majorminor7_inv2,Pad4(choir),g3,g,3,2,majorminor7,2,60
Pad4(choir)-g3-majorminor7_inv3,Pad4(choir),g3,g,3,3,majorminor7,2,60
Pad4(choir)-gs3-majorminor7_inv0,Pad4(choir),gs3,gs,3,0,majorminor7,2,60
Pad4(choir)-gs3-majorminor7_inv1,Pad4(choir),gs3,gs,3,1,majorminor7,2,60
Pad4(choir)-gs3-majorminor7_inv2,Pad4(choir),gs3,gs,3,2,majorminor7,2,60
Pad4(choir)-gs3-majorminor7_inv3,Pad4(choir),gs3,gs,3,3,majorminor7,2,60
Pad4(choir)-a3-majorminor7_inv0,Pad4(choir),a3,a,3,0,majorminor7,2,60
Pad4(choir)-a3-majorminor7_inv1,Pad4(choir),a3,a,3,1,majorminor7,2,60
Pad4(choir)-a3-majorminor7_inv2,Pad4(choir),a3,a,3,2,majorminor7,2,60
Pad4(choir)-a3-majorminor7_inv3,Pad4(choir),a3,a,3,3,majorminor7,2,60
Pad4(choir)-as3-majorminor7_inv0,Pad4(choir),as3,as,3,0,majorminor7,2,60
Pad4(choir)-as3-majorminor7_inv1,Pad4(choir),as3,as,3,1,majorminor7,2,60
Pad4(choir)-as3-majorminor7_inv2,Pad4(choir),as3,as,3,2,majorminor7,2,60
Pad4(choir)-as3-majorminor7_inv3,Pad4(choir),as3,as,3,3,majorminor7,2,60
Pad4(choir)-b3-majorminor7_inv0,Pad4(choir),b3,b,3,0,majorminor7,2,60
Pad4(choir)-b3-majorminor7_inv1,Pad4(choir),b3,b,3,1,majorminor7,2,60
Pad4(choir)-b3-majorminor7_inv2,Pad4(choir),b3,b,3,2,majorminor7,2,60
Pad4(choir)-b3-majorminor7_inv3,Pad4(choir),b3,b,3,3,majorminor7,2,60
Pad4(choir)-c4-minormajor7_inv0,Pad4(choir),c4,c,4,0,minormajor7,3,60
Pad4(choir)-c4-minormajor7_inv1,Pad4(choir),c4,c,4,1,minormajor7,3,60
Pad4(choir)-c3-minormajor7_inv2,Pad4(choir),c3,c,3,2,minormajor7,3,60
Pad4(choir)-c3-minormajor7_inv3,Pad4(choir),c3,c,3,3,minormajor7,3,60
Pad4(choir)-cs4-minormajor7_inv0,Pad4(choir),cs4,cs,4,0,minormajor7,3,60
Pad4(choir)-cs4-minormajor7_inv1,Pad4(choir),cs4,cs,4,1,minormajor7,3,60
Pad4(choir)-cs3-minormajor7_inv2,Pad4(choir),cs3,cs,3,2,minormajor7,3,60
Pad4(choir)-cs3-minormajor7_inv3,Pad4(choir),cs3,cs,3,3,minormajor7,3,60
Pad4(choir)-d4-minormajor7_inv0,Pad4(choir),d4,d,4,0,minormajor7,3,60
Pad4(choir)-d4-minormajor7_inv1,Pad4(choir),d4,d,4,1,minormajor7,3,60
Pad4(choir)-d3-minormajor7_inv2,Pad4(choir),d3,d,3,2,minormajor7,3,60
Pad4(choir)-d3-minormajor7_inv3,Pad4(choir),d3,d,3,3,minormajor7,3,60
Pad4(choir)-ds4-minormajor7_inv0,Pad4(choir),ds4,ds,4,0,minormajor7,3,60
Pad4(choir)-ds3-minormajor7_inv1,Pad4(choir),ds3,ds,3,1,minormajor7,3,60
Pad4(choir)-ds3-minormajor7_inv2,Pad4(choir),ds3,ds,3,2,minormajor7,3,60
Pad4(choir)-ds3-minormajor7_inv3,Pad4(choir),ds3,ds,3,3,minormajor7,3,60
Pad4(choir)-e4-minormajor7_inv0,Pad4(choir),e4,e,4,0,minormajor7,3,60
Pad4(choir)-e3-minormajor7_inv1,Pad4(choir),e3,e,3,1,minormajor7,3,60
Pad4(choir)-e3-minormajor7_inv2,Pad4(choir),e3,e,3,2,minormajor7,3,60
Pad4(choir)-e3-minormajor7_inv3,Pad4(choir),e3,e,3,3,minormajor7,3,60
Pad4(choir)-f4-minormajor7_inv0,Pad4(choir),f4,f,4,0,minormajor7,3,60
Pad4(choir)-f3-minormajor7_inv1,Pad4(choir),f3,f,3,1,minormajor7,3,60
Pad4(choir)-f3-minormajor7_inv2,Pad4(choir),f3,f,3,2,minormajor7,3,60
Pad4(choir)-f3-minormajor7_inv3,Pad4(choir),f3,f,3,3,minormajor7,3,60
Pad4(choir)-fs3-minormajor7_inv0,Pad4(choir),fs3,fs,3,0,minormajor7,3,60
Pad4(choir)-fs3-minormajor7_inv1,Pad4(choir),fs3,fs,3,1,minormajor7,3,60
Pad4(choir)-fs3-minormajor7_inv2,Pad4(choir),fs3,fs,3,2,minormajor7,3,60
Pad4(choir)-fs3-minormajor7_inv3,Pad4(choir),fs3,fs,3,3,minormajor7,3,60
Pad4(choir)-g3-minormajor7_inv0,Pad4(choir),g3,g,3,0,minormajor7,3,60
Pad4(choir)-g3-minormajor7_inv1,Pad4(choir),g3,g,3,1,minormajor7,3,60
Pad4(choir)-g3-minormajor7_inv2,Pad4(choir),g3,g,3,2,minormajor7,3,60
Pad4(choir)-g3-minormajor7_inv3,Pad4(choir),g3,g,3,3,minormajor7,3,60
Pad4(choir)-gs3-minormajor7_inv0,Pad4(choir),gs3,gs,3,0,minormajor7,3,60
Pad4(choir)-gs3-minormajor7_inv1,Pad4(choir),gs3,gs,3,1,minormajor7,3,60
Pad4(choir)-gs3-minormajor7_inv2,Pad4(choir),gs3,gs,3,2,minormajor7,3,60
Pad4(choir)-gs3-minormajor7_inv3,Pad4(choir),gs3,gs,3,3,minormajor7,3,60
Pad4(choir)-a3-minormajor7_inv0,Pad4(choir),a3,a,3,0,minormajor7,3,60
Pad4(choir)-a3-minormajor7_inv1,Pad4(choir),a3,a,3,1,minormajor7,3,60
Pad4(choir)-a3-minormajor7_inv2,Pad4(choir),a3,a,3,2,minormajor7,3,60
Pad4(choir)-a3-minormajor7_inv3,Pad4(choir),a3,a,3,3,minormajor7,3,60
Pad4(choir)-as3-minormajor7_inv0,Pad4(choir),as3,as,3,0,minormajor7,3,60
Pad4(choir)-as3-minormajor7_inv1,Pad4(choir),as3,as,3,1,minormajor7,3,60
Pad4(choir)-as3-minormajor7_inv2,Pad4(choir),as3,as,3,2,minormajor7,3,60
Pad4(choir)-as3-minormajor7_inv3,Pad4(choir),as3,as,3,3,minormajor7,3,60
Pad4(choir)-b3-minormajor7_inv0,Pad4(choir),b3,b,3,0,minormajor7,3,60
Pad4(choir)-b3-minormajor7_inv1,Pad4(choir),b3,b,3,1,minormajor7,3,60
Pad4(choir)-b3-minormajor7_inv2,Pad4(choir),b3,b,3,2,minormajor7,3,60
Pad4(choir)-b3-minormajor7_inv3,Pad4(choir),b3,b,3,3,minormajor7,3,60
Pad4(choir)-c4-halfdim7_inv0,Pad4(choir),c4,c,4,0,halfdim7,4,60
Pad4(choir)-c4-halfdim7_inv1,Pad4(choir),c4,c,4,1,halfdim7,4,60
Pad4(choir)-c3-halfdim7_inv2,Pad4(choir),c3,c,3,2,halfdim7,4,60
Pad4(choir)-c3-halfdim7_inv3,Pad4(choir),c3,c,3,3,halfdim7,4,60
Pad4(choir)-cs4-halfdim7_inv0,Pad4(choir),cs4,cs,4,0,halfdim7,4,60
Pad4(choir)-cs4-halfdim7_inv1,Pad4(choir),cs4,cs,4,1,halfdim7,4,60
Pad4(choir)-cs3-halfdim7_inv2,Pad4(choir),cs3,cs,3,2,halfdim7,4,60
Pad4(choir)-cs3-halfdim7_inv3,Pad4(choir),cs3,cs,3,3,halfdim7,4,60
Pad4(choir)-d4-halfdim7_inv0,Pad4(choir),d4,d,4,0,halfdim7,4,60
Pad4(choir)-d4-halfdim7_inv1,Pad4(choir),d4,d,4,1,halfdim7,4,60
Pad4(choir)-d3-halfdim7_inv2,Pad4(choir),d3,d,3,2,halfdim7,4,60
Pad4(choir)-d3-halfdim7_inv3,Pad4(choir),d3,d,3,3,halfdim7,4,60
Pad4(choir)-ds4-halfdim7_inv0,Pad4(choir),ds4,ds,4,0,halfdim7,4,60
Pad4(choir)-ds3-halfdim7_inv1,Pad4(choir),ds3,ds,3,1,halfdim7,4,60
Pad4(choir)-ds3-halfdim7_inv2,Pad4(choir),ds3,ds,3,2,halfdim7,4,60
Pad4(choir)-ds3-halfdim7_inv3,Pad4(choir),ds3,ds,3,3,halfdim7,4,60
Pad4(choir)-e4-halfdim7_inv0,Pad4(choir),e4,e,4,0,halfdim7,4,60
Pad4(choir)-e3-halfdim7_inv1,Pad4(choir),e3,e,3,1,halfdim7,4,60
Pad4(choir)-e3-halfdim7_inv2,Pad4(choir),e3,e,3,2,halfdim7,4,60
Pad4(choir)-e3-halfdim7_inv3,Pad4(choir),e3,e,3,3,halfdim7,4,60
Pad4(choir)-f4-halfdim7_inv0,Pad4(choir),f4,f,4,0,halfdim7,4,60
Pad4(choir)-f3-halfdim7_inv1,Pad4(choir),f3,f,3,1,halfdim7,4,60
Pad4(choir)-f3-halfdim7_inv2,Pad4(choir),f3,f,3,2,halfdim7,4,60
Pad4(choir)-f3-halfdim7_inv3,Pad4(choir),f3,f,3,3,halfdim7,4,60
Pad4(choir)-fs3-halfdim7_inv0,Pad4(choir),fs3,fs,3,0,halfdim7,4,60
Pad4(choir)-fs3-halfdim7_inv1,Pad4(choir),fs3,fs,3,1,halfdim7,4,60
Pad4(choir)-fs3-halfdim7_inv2,Pad4(choir),fs3,fs,3,2,halfdim7,4,60
Pad4(choir)-fs3-halfdim7_inv3,Pad4(choir),fs3,fs,3,3,halfdim7,4,60
Pad4(choir)-g3-halfdim7_inv0,Pad4(choir),g3,g,3,0,halfdim7,4,60
Pad4(choir)-g3-halfdim7_inv1,Pad4(choir),g3,g,3,1,halfdim7,4,60
Pad4(choir)-g3-halfdim7_inv2,Pad4(choir),g3,g,3,2,halfdim7,4,60
Pad4(choir)-g3-halfdim7_inv3,Pad4(choir),g3,g,3,3,halfdim7,4,60
Pad4(choir)-gs3-halfdim7_inv0,Pad4(choir),gs3,gs,3,0,halfdim7,4,60
Pad4(choir)-gs3-halfdim7_inv1,Pad4(choir),gs3,gs,3,1,halfdim7,4,60
Pad4(choir)-gs3-halfdim7_inv2,Pad4(choir),gs3,gs,3,2,halfdim7,4,60
Pad4(choir)-gs3-halfdim7_inv3,Pad4(choir),gs3,gs,3,3,halfdim7,4,60
Pad4(choir)-a3-halfdim7_inv0,Pad4(choir),a3,a,3,0,halfdim7,4,60
Pad4(choir)-a3-halfdim7_inv1,Pad4(choir),a3,a,3,1,halfdim7,4,60
Pad4(choir)-a3-halfdim7_inv2,Pad4(choir),a3,a,3,2,halfdim7,4,60
Pad4(choir)-a3-halfdim7_inv3,Pad4(choir),a3,a,3,3,halfdim7,4,60
Pad4(choir)-as3-halfdim7_inv0,Pad4(choir),as3,as,3,0,halfdim7,4,60
Pad4(choir)-as3-halfdim7_inv1,Pad4(choir),as3,as,3,1,halfdim7,4,60
Pad4(choir)-as3-halfdim7_inv2,Pad4(choir),as3,as,3,2,halfdim7,4,60
Pad4(choir)-as3-halfdim7_inv3,Pad4(choir),as3,as,3,3,halfdim7,4,60
Pad4(choir)-b3-halfdim7_inv0,Pad4(choir),b3,b,3,0,halfdim7,4,60
Pad4(choir)-b3-halfdim7_inv1,Pad4(choir),b3,b,3,1,halfdim7,4,60
Pad4(choir)-b3-halfdim7_inv2,Pad4(choir),b3,b,3,2,halfdim7,4,60
Pad4(choir)-b3-halfdim7_inv3,Pad4(choir),b3,b,3,3,halfdim7,4,60
Pad4(choir)-c4-fulldim7_inv0,Pad4(choir),c4,c,4,0,fulldim7,5,60
