chord_type,path,sampling_rate,inversion,root_note_pitch_class,root_note_name,midi_program_num,midi_program_name,root_note_is_accidental,midi_category,name
minor,A#_minor_6_10_Music_Box.wav,44100,6,10,A#,10,Music Box,1,Chromatic Percussion,A#_minor_6_10_Music_Box
minor,A#_minor_6_11_Vibraphone.wav,44100,6,10,A#,11,Vibraphone,1,Chromatic Percussion,A#_minor_6_11_Vibraphone
minor,A#_minor_6_12_Marimba.wav,44100,6,10,A#,12,Marimba,1,Chromatic Percussion,A#_minor_6_12_Marimba
minor,A#_minor_6_13_Xylophone.wav,44100,6,10,A#,13,Xylophone,1,Chromatic Percussion,A#_minor_6_13_Xylophone
minor,A#_minor_6_15_Dulcimer.wav,44100,6,10,A#,15,Dulcimer,1,Chromatic Percussion,A#_minor_6_15_Dulcimer
minor,A#_minor_6_16_Hammond_Organ.wav,44100,6,10,A#,16,Hammond Organ,1,Organ Timbres,A#_minor_6_16_Hammond_Organ
minor,A#_minor_6_17_Percussive_Organ.wav,44100,6,10,A#,17,Percussive Organ,1,Organ Timbres,A#_minor_6_17_Percussive_Organ
minor,A#_minor_6_18_Rock_Organ.wav,44100,6,10,A#,18,Rock Organ,1,Organ Timbres,A#_minor_6_18_Rock_Organ
minor,A#_minor_6_19_Church_Organ.wav,44100,6,10,A#,19,Church Organ,1,Organ Timbres,A#_minor_6_19_Church_Organ
minor,A#_minor_6_20_Reed_Organ.wav,44100,6,10,A#,20,Reed Organ,1,Organ Timbres,A#_minor_6_20_Reed_Organ
minor,A#_minor_6_24_Acoustic_Nylon_Guitar.wav,44100,6,10,A#,24,Acoustic Nylon Guitar,1,Guitar Timbres,A#_minor_6_24_Acoustic_Nylon_Guitar
minor,A#_minor_6_25_Acoustic_Steel_Guitar.wav,44100,6,10,A#,25,Acoustic Steel Guitar,1,Guitar Timbres,A#_minor_6_25_Acoustic_Steel_Guitar
minor,A#_minor_6_26_Electric_Jazz_Guitar.wav,44100,6,10,A#,26,Electric Jazz Guitar,1,Guitar Timbres,A#_minor_6_26_Electric_Jazz_Guitar
minor,A#_minor_6_27_Electric_Clean_Guitar.wav,44100,6,10,A#,27,Electric Clean Guitar,1,Guitar Timbres,A#_minor_6_27_Electric_Clean_Guitar
minor,A#_minor_6_28_Electric_Muted_Guitar.wav,44100,6,10,A#,28,Electric Muted Guitar,1,Guitar Timbres,A#_minor_6_28_Electric_Muted_Guitar
minor,A#_minor_6_29_Overdriven_Guitar.wav,44100,6,10,A#,29,Overdriven Guitar,1,Guitar Timbres,A#_minor_6_29_Overdriven_Guitar
minor,A#_minor_6_30_Distortion_Guitar.wav,44100,6,10,A#,30,Distortion Guitar,1,Guitar Timbres,A#_minor_6_30_Distortion_Guitar
minor,A#_minor_6_32_Acoustic_Bass.wav,44100,6,10,A#,32,Acoustic Bass,1,Bass Timbres,A#_minor_6_32_Acoustic_Bass
minor,A#_minor_6_33_Fingered_Electric_Bass.wav,44100,6,10,A#,33,Fingered Electric Bass,1,Bass Timbres,A#_minor_6_33_Fingered_Electric_Bass
minor,A#_minor_6_34_Plucked_Electric_Bass.wav,44100,6,10,A#,34,Plucked Electric Bass,1,Bass Timbres,A#_minor_6_34_Plucked_Electric_Bass
minor,A#_minor_6_35_Fretless_Bass.wav,44100,6,10,A#,35,Fretless Bass,1,Bass Timbres,A#_minor_6_35_Fretless_Bass
minor,A#_minor_6_36_Slap_Bass_1.wav,44100,6,10,A#,36,Slap Bass 1,1,Bass Timbres,A#_minor_6_36_Slap_Bass_1
minor,A#_minor_6_37_Slap_Bass_2.wav,44100,6,10,A#,37,Slap Bass 2,1,Bass Timbres,A#_minor_6_37_Slap_Bass_2
minor,A#_minor_6_38_Synth_Bass_1.wav,44100,6,10,A#,38,Synth Bass 1,1,Bass Timbres,A#_minor_6_38_Synth_Bass_1
minor,A#_minor_6_39_Synth_Bass_2.wav,44100,6,10,A#,39,Synth Bass 2,1,Bass Timbres,A#_minor_6_39_Synth_Bass_2
minor,A#_minor_6_40_Violin.wav,44100,6,10,A#,40,Violin,1,String Timbres,A#_minor_6_40_Violin
minor,A#_minor_6_41_Viola.wav,44100,6,10,A#,41,Viola,1,String Timbres,A#_minor_6_41_Viola
minor,A#_minor_6_42_Cello.wav,44100,6,10,A#,42,Cello,1,String Timbres,A#_minor_6_42_Cello
minor,A#_minor_6_43_Contrabass.wav,44100,6,10,A#,43,Contrabass,1,String Timbres,A#_minor_6_43_Contrabass
minor,A#_minor_6_44_Tremolo_Strings.wav,44100,6,10,A#,44,Tremolo Strings,1,String Timbres,A#_minor_6_44_Tremolo_Strings
minor,A#_minor_6_45_Pizzicato_Strings.wav,44100,6,10,A#,45,Pizzicato Strings,1,String Timbres,A#_minor_6_45_Pizzicato_Strings
minor,A#_minor_6_46_Orchestral_Harp.wav,44100,6,10,A#,46,Orchestral Harp,1,String Timbres,A#_minor_6_46_Orchestral_Harp
minor,A#_minor_6_48_String_Ensemble_1.wav,44100,6,10,A#,48,String Ensemble 1,1,Ensemble Timbres,A#_minor_6_48_String_Ensemble_1
minor,A#_minor_6_49_String_Ensemble_2.wav,44100,6,10,A#,49,String Ensemble 2,1,Ensemble Timbres,A#_minor_6_49_String_Ensemble_2
minor,A#_minor_6_50_Synth_Strings_1.wav,44100,6,10,A#,50,Synth Strings 1,1,Ensemble Timbres,A#_minor_6_50_Synth_Strings_1
minor,A#_minor_6_51_Synth_Strings_2.wav,44100,6,10,A#,51,Synth Strings 2,1,Ensemble Timbres,A#_minor_6_51_Synth_Strings_2
minor,"A#_minor_6_52_Choir_""Aah"".wav",44100,6,10,A#,52,"Choir ""Aah""",1,Ensemble Timbres,"A#_minor_6_52_Choir_""Aah"""
minor,"A#_minor_6_53_Choir_""Ooh"".wav",44100,6,10,A#,53,"Choir ""Ooh""",1,Ensemble Timbres,"A#_minor_6_53_Choir_""Ooh"""
minor,A#_minor_6_54_Synth_Voice.wav,44100,6,10,A#,54,Synth Voice,1,Ensemble Timbres,A#_minor_6_54_Synth_Voice
minor,A#_minor_6_56_Trumpet.wav,44100,6,10,A#,56,Trumpet,1,Brass Timbres,A#_minor_6_56_Trumpet
minor,A#_minor_6_57_Trombone.wav,44100,6,10,A#,57,Trombone,1,Brass Timbres,A#_minor_6_57_Trombone
minor,A#_minor_6_58_Tuba.wav,44100,6,10,A#,58,Tuba,1,Brass Timbres,A#_minor_6_58_Tuba
minor,A#_minor_6_59_Muted_Trumpet.wav,44100,6,10,A#,59,Muted Trumpet,1,Brass Timbres,A#_minor_6_59_Muted_Trumpet
minor,A#_minor_6_60_French_Horn.wav,44100,6,10,A#,60,French Horn,1,Brass Timbres,A#_minor_6_60_French_Horn
minor,A#_minor_6_61_Brass_Section.wav,44100,6,10,A#,61,Brass Section,1,Brass Timbres,A#_minor_6_61_Brass_Section
minor,A#_minor_6_62_Synth_Brass_1.wav,44100,6,10,A#,62,Synth Brass 1,1,Brass Timbres,A#_minor_6_62_Synth_Brass_1
minor,A#_minor_6_63_Synth_Brass_2.wav,44100,6,10,A#,63,Synth Brass 2,1,Brass Timbres,A#_minor_6_63_Synth_Brass_2
minor,A#_minor_6_64_Soprano_Sax.wav,44100,6,10,A#,64,Soprano Sax,1,Reed Timbres,A#_minor_6_64_Soprano_Sax
minor,A#_minor_6_65_Alto_Sax.wav,44100,6,10,A#,65,Alto Sax,1,Reed Timbres,A#_minor_6_65_Alto_Sax
minor,A#_minor_6_66_Tenor_Sax.wav,44100,6,10,A#,66,Tenor Sax,1,Reed Timbres,A#_minor_6_66_Tenor_Sax
minor,A#_minor_6_67_Baritone_Sax.wav,44100,6,10,A#,67,Baritone Sax,1,Reed Timbres,A#_minor_6_67_Baritone_Sax
minor,A#_minor_6_68_Oboe.wav,44100,6,10,A#,68,Oboe,1,Reed Timbres,A#_minor_6_68_Oboe
minor,A#_minor_6_69_English_Horn.wav,44100,6,10,A#,69,English Horn,1,Reed Timbres,A#_minor_6_69_English_Horn
minor,A#_minor_6_70_Bassoon.wav,44100,6,10,A#,70,Bassoon,1,Reed Timbres,A#_minor_6_70_Bassoon
minor,A#_minor_6_71_Clarinet.wav,44100,6,10,A#,71,Clarinet,1,Reed Timbres,A#_minor_6_71_Clarinet
minor,A#_minor_6_72_Piccolo.wav,44100,6,10,A#,72,Piccolo,1,Pipe Timbres,A#_minor_6_72_Piccolo
minor,A#_minor_6_73_Flute.wav,44100,6,10,A#,73,Flute,1,Pipe Timbres,A#_minor_6_73_Flute
minor,A#_minor_6_74_Recorder.wav,44100,6,10,A#,74,Recorder,1,Pipe Timbres,A#_minor_6_74_Recorder
minor,A#_minor_6_75_Pan_Flute.wav,44100,6,10,A#,75,Pan Flute,1,Pipe Timbres,A#_minor_6_75_Pan_Flute
minor,A#_minor_6_76_Bottle_Blow.wav,44100,6,10,A#,76,Bottle Blow,1,Pipe Timbres,A#_minor_6_76_Bottle_Blow
minor,A#_minor_6_79_Ocarina.wav,44100,6,10,A#,79,Ocarina,1,Pipe Timbres,A#_minor_6_79_Ocarina
minor,A#_minor_6_80_Square_Wave_Lead.wav,44100,6,10,A#,80,Square Wave Lead,1,Synth Lead,A#_minor_6_80_Square_Wave_Lead
minor,A#_minor_6_81_Sawtooth_Wave_Lead.wav,44100,6,10,A#,81,Sawtooth Wave Lead,1,Synth Lead,A#_minor_6_81_Sawtooth_Wave_Lead
minor,A#_minor_6_82_Calliope_Lead.wav,44100,6,10,A#,82,Calliope Lead,1,Synth Lead,A#_minor_6_82_Calliope_Lead
minor,A#_minor_6_83_Chiff_Lead.wav,44100,6,10,A#,83,Chiff Lead,1,Synth Lead,A#_minor_6_83_Chiff_Lead
minor,A#_minor_6_84_Charang_Lead.wav,44100,6,10,A#,84,Charang Lead,1,Synth Lead,A#_minor_6_84_Charang_Lead
minor,A#_minor_6_85_Voice_Lead.wav,44100,6,10,A#,85,Voice Lead,1,Synth Lead,A#_minor_6_85_Voice_Lead
minor,A#_minor_6_87_Bass_Lead.wav,44100,6,10,A#,87,Bass Lead,1,Synth Lead,A#_minor_6_87_Bass_Lead
minor,A#_minor_6_88_New_Age_Pad.wav,44100,6,10,A#,88,New Age Pad,1,Synth Pad,A#_minor_6_88_New_Age_Pad
minor,A#_minor_6_89_Warm_Pad.wav,44100,6,10,A#,89,Warm Pad,1,Synth Pad,A#_minor_6_89_Warm_Pad
minor,A#_minor_6_90_Polysynth_Pad.wav,44100,6,10,A#,90,Polysynth Pad,1,Synth Pad,A#_minor_6_90_Polysynth_Pad
minor,A#_minor_6_91_Choir_Pad.wav,44100,6,10,A#,91,Choir Pad,1,Synth Pad,A#_minor_6_91_Choir_Pad
minor,A#_minor_6_92_Bowed_Pad.wav,44100,6,10,A#,92,Bowed Pad,1,Synth Pad,A#_minor_6_92_Bowed_Pad
minor,A#_minor_6_93_Metallic_Pad.wav,44100,6,10,A#,93,Metallic Pad,1,Synth Pad,A#_minor_6_93_Metallic_Pad
minor,A#_minor_6_94_Halo_Pad.wav,44100,6,10,A#,94,Halo Pad,1,Synth Pad,A#_minor_6_94_Halo_Pad
minor,A#_minor_6_95_Sweep_Pad.wav,44100,6,10,A#,95,Sweep Pad,1,Synth Pad,A#_minor_6_95_Sweep_Pad
minor,A#_minor_6_104_Sitar.wav,44100,6,10,A#,104,Sitar,1,Ethnic Timbres,A#_minor_6_104_Sitar
minor,A#_minor_6_105_Banjo.wav,44100,6,10,A#,105,Banjo,1,Ethnic Timbres,A#_minor_6_105_Banjo
minor,A#_minor_6_106_Shamisen.wav,44100,6,10,A#,106,Shamisen,1,Ethnic Timbres,A#_minor_6_106_Shamisen
minor,A#_minor_6_107_Koto.wav,44100,6,10,A#,107,Koto,1,Ethnic Timbres,A#_minor_6_107_Koto
minor,A#_minor_6_108_Kalimba.wav,44100,6,10,A#,108,Kalimba,1,Ethnic Timbres,A#_minor_6_108_Kalimba
minor,A#_minor_6_109_Bagpipe.wav,44100,6,10,A#,109,Bagpipe,1,Ethnic Timbres,A#_minor_6_109_Bagpipe
minor,A#_minor_6_110_Fiddle.wav,44100,6,10,A#,110,Fiddle,1,Ethnic Timbres,A#_minor_6_110_Fiddle
minor,A#_minor_6_111_Shanai.wav,44100,6,10,A#,111,Shanai,1,Ethnic Timbres,A#_minor_6_111_Shanai
minor,A#_minor_64_0_Acoustic_Grand_Piano.wav,44100,64,10,A#,0,Acoustic Grand Piano,1,Piano Timbres,A#_minor_64_0_Acoustic_Grand_Piano
minor,A#_minor_64_1_Bright_Acoustic_Piano.wav,44100,64,10,A#,1,Bright Acoustic Piano,1,Piano Timbres,A#_minor_64_1_Bright_Acoustic_Piano
minor,A#_minor_64_2_Electric_Grand_Piano.wav,44100,64,10,A#,2,Electric Grand Piano,1,Piano Timbres,A#_minor_64_2_Electric_Grand_Piano
minor,A#_minor_64_3_Honky-tonk_Piano.wav,44100,64,10,A#,3,Honky-tonk Piano,1,Piano Timbres,A#_minor_64_3_Honky-tonk_Piano
minor,A#_minor_64_4_Rhodes_Piano.wav,44100,64,10,A#,4,Rhodes Piano,1,Piano Timbres,A#_minor_64_4_Rhodes_Piano
minor,A#_minor_64_5_Chorused_Piano.wav,44100,64,10,A#,5,Chorused Piano,1,Piano Timbres,A#_minor_64_5_Chorused_Piano
minor,A#_minor_64_6_Harpsichord.wav,44100,64,10,A#,6,Harpsichord,1,Piano Timbres,A#_minor_64_6_Harpsichord
minor,A#_minor_64_7_Clavinet.wav,44100,64,10,A#,7,Clavinet,1,Piano Timbres,A#_minor_64_7_Clavinet
minor,A#_minor_64_10_Music_Box.wav,44100,64,10,A#,10,Music Box,1,Chromatic Percussion,A#_minor_64_10_Music_Box
minor,A#_minor_64_11_Vibraphone.wav,44100,64,10,A#,11,Vibraphone,1,Chromatic Percussion,A#_minor_64_11_Vibraphone
minor,A#_minor_64_12_Marimba.wav,44100,64,10,A#,12,Marimba,1,Chromatic Percussion,A#_minor_64_12_Marimba
minor,A#_minor_64_13_Xylophone.wav,44100,64,10,A#,13,Xylophone,1,Chromatic Percussion,A#_minor_64_13_Xylophone
minor,A#_minor_64_15_Dulcimer.wav,44100,64,10,A#,15,Dulcimer,1,Chromatic Percussion,A#_minor_64_15_Dulcimer
minor,A#_minor_64_16_Hammond_Organ.wav,44100,64,10,A#,16,Hammond Organ,1,Organ Timbres,A#_minor_64_16_Hammond_Organ
minor,A#_minor_64_17_Percussive_Organ.wav,44100,64,10,A#,17,Percussive Organ,1,Organ Timbres,A#_minor_64_17_Percussive_Organ
minor,A#_minor_64_18_Rock_Organ.wav,44100,64,10,A#,18,Rock Organ,1,Organ Timbres,A#_minor_64_18_Rock_Organ
minor,A#_minor_64_19_Church_Organ.wav,44100,64,10,A#,19,Church Organ,1,Organ Timbres,A#_minor_64_19_Church_Organ
minor,A#_minor_64_20_Reed_Organ.wav,44100,64,10,A#,20,Reed Organ,1,Organ Timbres,A#_minor_64_20_Reed_Organ
minor,A#_minor_64_24_Acoustic_Nylon_Guitar.wav,44100,64,10,A#,24,Acoustic Nylon Guitar,1,Guitar Timbres,A#_minor_64_24_Acoustic_Nylon_Guitar
minor,A#_minor_64_25_Acoustic_Steel_Guitar.wav,44100,64,10,A#,25,Acoustic Steel Guitar,1,Guitar Timbres,A#_minor_64_25_Acoustic_Steel_Guitar
minor,A#_minor_64_26_Electric_Jazz_Guitar.wav,44100,64,10,A#,26,Electric Jazz Guitar,1,Guitar Timbres,A#_minor_64_26_Electric_Jazz_Guitar
minor,A#_minor_64_27_Electric_Clean_Guitar.wav,44100,64,10,A#,27,Electric Clean Guitar,1,Guitar Timbres,A#_minor_64_27_Electric_Clean_Guitar
minor,A#_minor_64_28_Electric_Muted_Guitar.wav,44100,64,10,A#,28,Electric Muted Guitar,1,Guitar Timbres,A#_minor_64_28_Electric_Muted_Guitar
minor,A#_minor_64_29_Overdriven_Guitar.wav,44100,64,10,A#,29,Overdriven Guitar,1,Guitar Timbres,A#_minor_64_29_Overdriven_Guitar
minor,A#_minor_64_30_Distortion_Guitar.wav,44100,64,10,A#,30,Distortion Guitar,1,Guitar Timbres,A#_minor_64_30_Distortion_Guitar
minor,A#_minor_64_32_Acoustic_Bass.wav,44100,64,10,A#,32,Acoustic Bass,1,Bass Timbres,A#_minor_64_32_Acoustic_Bass
minor,A#_minor_64_33_Fingered_Electric_Bass.wav,44100,64,10,A#,33,Fingered Electric Bass,1,Bass Timbres,A#_minor_64_33_Fingered_Electric_Bass
minor,A#_minor_64_34_Plucked_Electric_Bass.wav,44100,64,10,A#,34,Plucked Electric Bass,1,Bass Timbres,A#_minor_64_34_Plucked_Electric_Bass
minor,A#_minor_64_35_Fretless_Bass.wav,44100,64,10,A#,35,Fretless Bass,1,Bass Timbres,A#_minor_64_35_Fretless_Bass
minor,A#_minor_64_36_Slap_Bass_1.wav,44100,64,10,A#,36,Slap Bass 1,1,Bass Timbres,A#_minor_64_36_Slap_Bass_1
minor,A#_minor_64_37_Slap_Bass_2.wav,44100,64,10,A#,37,Slap Bass 2,1,Bass Timbres,A#_minor_64_37_Slap_Bass_2
minor,A#_minor_64_38_Synth_Bass_1.wav,44100,64,10,A#,38,Synth Bass 1,1,Bass Timbres,A#_minor_64_38_Synth_Bass_1
minor,A#_minor_64_39_Synth_Bass_2.wav,44100,64,10,A#,39,Synth Bass 2,1,Bass Timbres,A#_minor_64_39_Synth_Bass_2
minor,A#_minor_64_40_Violin.wav,44100,64,10,A#,40,Violin,1,String Timbres,A#_minor_64_40_Violin
minor,A#_minor_64_41_Viola.wav,44100,64,10,A#,41,Viola,1,String Timbres,A#_minor_64_41_Viola
minor,A#_minor_64_42_Cello.wav,44100,64,10,A#,42,Cello,1,String Timbres,A#_minor_64_42_Cello
minor,A#_minor_64_43_Contrabass.wav,44100,64,10,A#,43,Contrabass,1,String Timbres,A#_minor_64_43_Contrabass
minor,A#_minor_64_44_Tremolo_Strings.wav,44100,64,10,A#,44,Tremolo Strings,1,String Timbres,A#_minor_64_44_Tremolo_Strings
minor,A#_minor_64_45_Pizzicato_Strings.wav,44100,64,10,A#,45,Pizzicato Strings,1,String Timbres,A#_minor_64_45_Pizzicato_Strings
minor,A#_minor_64_46_Orchestral_Harp.wav,44100,64,10,A#,46,Orchestral Harp,1,String Timbres,A#_minor_64_46_Orchestral_Harp
minor,A#_minor_64_48_String_Ensemble_1.wav,44100,64,10,A#,48,String Ensemble 1,1,Ensemble Timbres,A#_minor_64_48_String_Ensemble_1
minor,A#_minor_64_49_String_Ensemble_2.wav,44100,64,10,A#,49,String Ensemble 2,1,Ensemble Timbres,A#_minor_64_49_String_Ensemble_2
minor,A#_minor_64_50_Synth_Strings_1.wav,44100,64,10,A#,50,Synth Strings 1,1,Ensemble Timbres,A#_minor_64_50_Synth_Strings_1
minor,A#_minor_64_51_Synth_Strings_2.wav,44100,64,10,A#,51,Synth Strings 2,1,Ensemble Timbres,A#_minor_64_51_Synth_Strings_2
minor,"A#_minor_64_52_Choir_""Aah"".wav",44100,64,10,A#,52,"Choir ""Aah""",1,Ensemble Timbres,"A#_minor_64_52_Choir_""Aah"""
minor,"A#_minor_64_53_Choir_""Ooh"".wav",44100,64,10,A#,53,"Choir ""Ooh""",1,Ensemble Timbres,"A#_minor_64_53_Choir_""Ooh"""
minor,A#_minor_64_54_Synth_Voice.wav,44100,64,10,A#,54,Synth Voice,1,Ensemble Timbres,A#_minor_64_54_Synth_Voice
minor,A#_minor_64_56_Trumpet.wav,44100,64,10,A#,56,Trumpet,1,Brass Timbres,A#_minor_64_56_Trumpet
minor,A#_minor_64_57_Trombone.wav,44100,64,10,A#,57,Trombone,1,Brass Timbres,A#_minor_64_57_Trombone
minor,A#_minor_64_58_Tuba.wav,44100,64,10,A#,58,Tuba,1,Brass Timbres,A#_minor_64_58_Tuba
minor,A#_minor_64_59_Muted_Trumpet.wav,44100,64,10,A#,59,Muted Trumpet,1,Brass Timbres,A#_minor_64_59_Muted_Trumpet
minor,A#_minor_64_60_French_Horn.wav,44100,64,10,A#,60,French Horn,1,Brass Timbres,A#_minor_64_60_French_Horn
minor,A#_minor_64_61_Brass_Section.wav,44100,64,10,A#,61,Brass Section,1,Brass Timbres,A#_minor_64_61_Brass_Section
minor,A#_minor_64_62_Synth_Brass_1.wav,44100,64,10,A#,62,Synth Brass 1,1,Brass Timbres,A#_minor_64_62_Synth_Brass_1
minor,A#_minor_64_63_Synth_Brass_2.wav,44100,64,10,A#,63,Synth Brass 2,1,Brass Timbres,A#_minor_64_63_Synth_Brass_2
minor,A#_minor_64_64_Soprano_Sax.wav,44100,64,10,A#,64,Soprano Sax,1,Reed Timbres,A#_minor_64_64_Soprano_Sax
minor,A#_minor_64_65_Alto_Sax.wav,44100,64,10,A#,65,Alto Sax,1,Reed Timbres,A#_minor_64_65_Alto_Sax
minor,A#_minor_64_66_Tenor_Sax.wav,44100,64,10,A#,66,Tenor Sax,1,Reed Timbres,A#_minor_64_66_Tenor_Sax
minor,A#_minor_64_67_Baritone_Sax.wav,44100,64,10,A#,67,Baritone Sax,1,Reed Timbres,A#_minor_64_67_Baritone_Sax
minor,A#_minor_64_68_Oboe.wav,44100,64,10,A#,68,Oboe,1,Reed Timbres,A#_minor_64_68_Oboe
minor,A#_minor_64_69_English_Horn.wav,44100,64,10,A#,69,English Horn,1,Reed Timbres,A#_minor_64_69_English_Horn
minor,A#_minor_64_70_Bassoon.wav,44100,64,10,A#,70,Bassoon,1,Reed Timbres,A#_minor_64_70_Bassoon
minor,A#_minor_64_71_Clarinet.wav,44100,64,10,A#,71,Clarinet,1,Reed Timbres,A#_minor_64_71_Clarinet
minor,A#_minor_64_72_Piccolo.wav,44100,64,10,A#,72,Piccolo,1,Pipe Timbres,A#_minor_64_72_Piccolo
minor,A#_minor_64_73_Flute.wav,44100,64,10,A#,73,Flute,1,Pipe Timbres,A#_minor_64_73_Flute
minor,A#_minor_64_74_Recorder.wav,44100,64,10,A#,74,Recorder,1,Pipe Timbres,A#_minor_64_74_Recorder
minor,A#_minor_64_75_Pan_Flute.wav,44100,64,10,A#,75,Pan Flute,1,Pipe Timbres,A#_minor_64_75_Pan_Flute
minor,A#_minor_64_76_Bottle_Blow.wav,44100,64,10,A#,76,Bottle Blow,1,Pipe Timbres,A#_minor_64_76_Bottle_Blow
minor,A#_minor_64_79_Ocarina.wav,44100,64,10,A#,79,Ocarina,1,Pipe Timbres,A#_minor_64_79_Ocarina
minor,A#_minor_64_80_Square_Wave_Lead.wav,44100,64,10,A#,80,Square Wave Lead,1,Synth Lead,A#_minor_64_80_Square_Wave_Lead
minor,A#_minor_64_81_Sawtooth_Wave_Lead.wav,44100,64,10,A#,81,Sawtooth Wave Lead,1,Synth Lead,A#_minor_64_81_Sawtooth_Wave_Lead
minor,A#_minor_64_82_Calliope_Lead.wav,44100,64,10,A#,82,Calliope Lead,1,Synth Lead,A#_minor_64_82_Calliope_Lead
minor,A#_minor_64_83_Chiff_Lead.wav,44100,64,10,A#,83,Chiff Lead,1,Synth Lead,A#_minor_64_83_Chiff_Lead
minor,A#_minor_64_84_Charang_Lead.wav,44100,64,10,A#,84,Charang Lead,1,Synth Lead,A#_minor_64_84_Charang_Lead
minor,A#_minor_64_85_Voice_Lead.wav,44100,64,10,A#,85,Voice Lead,1,Synth Lead,A#_minor_64_85_Voice_Lead
minor,A#_minor_64_87_Bass_Lead.wav,44100,64,10,A#,87,Bass Lead,1,Synth Lead,A#_minor_64_87_Bass_Lead
minor,A#_minor_64_88_New_Age_Pad.wav,44100,64,10,A#,88,New Age Pad,1,Synth Pad,A#_minor_64_88_New_Age_Pad
minor,A#_minor_64_89_Warm_Pad.wav,44100,64,10,A#,89,Warm Pad,1,Synth Pad,A#_minor_64_89_Warm_Pad
minor,A#_minor_64_90_Polysynth_Pad.wav,44100,64,10,A#,90,Polysynth Pad,1,Synth Pad,A#_minor_64_90_Polysynth_Pad
minor,A#_minor_64_91_Choir_Pad.wav,44100,64,10,A#,91,Choir Pad,1,Synth Pad,A#_minor_64_91_Choir_Pad
minor,A#_minor_64_92_Bowed_Pad.wav,44100,64,10,A#,92,Bowed Pad,1,Synth Pad,A#_minor_64_92_Bowed_Pad
minor,A#_minor_64_93_Metallic_Pad.wav,44100,64,10,A#,93,Metallic Pad,1,Synth Pad,A#_minor_64_93_Metallic_Pad
minor,A#_minor_64_94_Halo_Pad.wav,44100,64,10,A#,94,Halo Pad,1,Synth Pad,A#_minor_64_94_Halo_Pad
minor,A#_minor_64_95_Sweep_Pad.wav,44100,64,10,A#,95,Sweep Pad,1,Synth Pad,A#_minor_64_95_Sweep_Pad
minor,A#_minor_64_104_Sitar.wav,44100,64,10,A#,104,Sitar,1,Ethnic Timbres,A#_minor_64_104_Sitar
minor,A#_minor_64_105_Banjo.wav,44100,64,10,A#,105,Banjo,1,Ethnic Timbres,A#_minor_64_105_Banjo
minor,A#_minor_64_106_Shamisen.wav,44100,64,10,A#,106,Shamisen,1,Ethnic Timbres,A#_minor_64_106_Shamisen
minor,A#_minor_64_107_Koto.wav,44100,64,10,A#,107,Koto,1,Ethnic Timbres,A#_minor_64_107_Koto
minor,A#_minor_64_108_Kalimba.wav,44100,64,10,A#,108,Kalimba,1,Ethnic Timbres,A#_minor_64_108_Kalimba
minor,A#_minor_64_109_Bagpipe.wav,44100,64,10,A#,109,Bagpipe,1,Ethnic Timbres,A#_minor_64_109_Bagpipe
minor,A#_minor_64_110_Fiddle.wav,44100,64,10,A#,110,Fiddle,1,Ethnic Timbres,A#_minor_64_110_Fiddle
minor,A#_minor_64_111_Shanai.wav,44100,64,10,A#,111,Shanai,1,Ethnic Timbres,A#_minor_64_111_Shanai
aug,A#_aug_5_0_Acoustic_Grand_Piano.wav,44100,5,10,A#,0,Acoustic Grand Piano,1,Piano Timbres,A#_aug_5_0_Acoustic_Grand_Piano
aug,A#_aug_5_1_Bright_Acoustic_Piano.wav,44100,5,10,A#,1,Bright Acoustic Piano,1,Piano Timbres,A#_aug_5_1_Bright_Acoustic_Piano
aug,A#_aug_5_2_Electric_Grand_Piano.wav,44100,5,10,A#,2,Electric Grand Piano,1,Piano Timbres,A#_aug_5_2_Electric_Grand_Piano
aug,A#_aug_5_3_Honky-tonk_Piano.wav,44100,5,10,A#,3,Honky-tonk Piano,1,Piano Timbres,A#_aug_5_3_Honky-tonk_Piano
aug,A#_aug_5_4_Rhodes_Piano.wav,44100,5,10,A#,4,Rhodes Piano,1,Piano Timbres,A#_aug_5_4_Rhodes_Piano
aug,A#_aug_5_5_Chorused_Piano.wav,44100,5,10,A#,5,Chorused Piano,1,Piano Timbres,A#_aug_5_5_Chorused_Piano
aug,A#_aug_5_6_Harpsichord.wav,44100,5,10,A#,6,Harpsichord,1,Piano Timbres,A#_aug_5_6_Harpsichord
aug,A#_aug_5_7_Clavinet.wav,44100,5,10,A#,7,Clavinet,1,Piano Timbres,A#_aug_5_7_Clavinet
aug,A#_aug_5_10_Music_Box.wav,44100,5,10,A#,10,Music Box,1,Chromatic Percussion,A#_aug_5_10_Music_Box
aug,A#_aug_5_11_Vibraphone.wav,44100,5,10,A#,11,Vibraphone,1,Chromatic Percussion,A#_aug_5_11_Vibraphone
aug,A#_aug_5_12_Marimba.wav,44100,5,10,A#,12,Marimba,1,Chromatic Percussion,A#_aug_5_12_Marimba
aug,A#_aug_5_13_Xylophone.wav,44100,5,10,A#,13,Xylophone,1,Chromatic Percussion,A#_aug_5_13_Xylophone
aug,A#_aug_5_15_Dulcimer.wav,44100,5,10,A#,15,Dulcimer,1,Chromatic Percussion,A#_aug_5_15_Dulcimer
aug,A#_aug_5_16_Hammond_Organ.wav,44100,5,10,A#,16,Hammond Organ,1,Organ Timbres,A#_aug_5_16_Hammond_Organ
